日期,商品名稱,身份別,多方交易口數,多方交易契約金額(千元),空方交易口數,空方交易契約金額(千元),多空交易口數淨額,多空交易契約金額淨額(千元),多方未平倉口數,多方未平倉契約金額(千元),空方未平倉口數,空方未平倉契約金額(千元),多空未平倉口數淨額,多空未平倉契約金額淨額(千元)
2023/11/15,臺股期貨,外資及陸資,70633,242013615,71336,244428244,-703,-2414629,37533,128805752,31943,109621989,5590,19183763
2023/11/16,臺股期貨,自營商,7208,24763124,7095,24380564,113,382560,2878,9892678,8527,29304383,-5649,-19411705
2023/11/16,臺股期貨,投信,751,2580187,58,199360,693,2380827,14406,49516303,9819,33749867,4587,15766436
2023/11/16,臺股期貨,外資及陸資,58243,200171367,58365,200557361,-122,-385994,38964,133927170,33495,115129054,5469,18798116
2023/11/17,臺股期貨,自營商,7101,24424543,6554,22546031,547,1878512,3461,11918958,8561,29476068,-5100,-17557110
2023/11/17,臺股期貨,投信,624,2148951,61,210051,563,1938901,14979,51584680,9829,33849110,5150,17735570
2023/11/17,臺股期貨,外資及陸資,54884,188776876,56456,194165922,-1572,-5389046,41507,142941774,37610,129521318,3897,13420456
2023/11/20,臺股期貨,自營商,5924,20380930,5349,18405354,575,1975576,3791,13041931,8357,28744073,-4566,-15702142
2023/11/20,臺股期貨,投信,647,2226250,112,385359,535,1840891,15614,53715283,9929,34157746,5685,19557537
2023/11/20,臺股期貨,外資及陸資,46012,158345614,48032,165288355,-2020,-6942741,43223,148695919,41346,142238662,1877,6457257
2023/11/21,臺股期貨,自營商,7368,25571922,7682,26649720,-314,-1077798,4257,14824120,9111,31719136,-4854,-16895016
2023/11/21,臺股期貨,投信,1021,3555258,20,69620,1001,3485638,16559,57661750,9873,34379761,6686,23281989
2023/11/21,臺股期貨,外資及陸資,44517,154407432,43949,152485573,568,1921859,46815,163019576,44365,154488265,2450,8531311
2023/11/22,臺股期貨,自營商,9488,32878416,7456,25820320,2032,7058096,5497,19007562,8086,27952217,-2589,-8944655
2023/11/22,臺股期貨,投信,778,2690654,444,1535641,334,1155014,17052,58962406,10032,34688650,7020,24273756
2023/11/22,臺股期貨,外資及陸資,41196,142708409,48702,168733695,-7506,-26025286,42965,148564509,49313,170514589,-6348,-21950080
2023/11/23,臺股期貨,自營商,6594,22783126,6723,23233963,-129,-450837,5310,18377168,7904,27347244,-2594,-8970076
2023/11/23,臺股期貨,投信,575,1989892,16,55237,559,1934655,17609,60941227,10030,34711824,7579,26229403
2023/11/23,臺股期貨,外資及陸資,55160,190616537,51251,177099371,3909,13517167,44857,155241666,47296,163682420,-2439,-8440754
2023/11/24,臺股期貨,自營商,5134,17774574,4044,14003735,1090,3770839,6047,20914157,7504,25945687,-1457,-5031530
2023/11/24,臺股期貨,投信,195,674307,73,252463,122,421844,17725,61303685,10024,34669006,7701,26634679
2023/11/24,臺股期貨,外資及陸資,29521,102207437,31322,108443451,-1801,-6236014,43674,151050866,47914,165715360,-4240,-14664494
2023/11/27,臺股期貨,自營商,6804,23475508,8282,28565953,-1478,-5090445,4388,15070311,7366,25290903,-2978,-10220592
2023/11/27,臺股期貨,投信,159,545892,684,2348276,-525,-1802384,17515,60153516,10339,35508262,7176,24645254
2023/11/27,臺股期貨,外資及陸資,47722,164694531,44844,154750794,2878,9943737,44389,152450078,45745,157107134,-1356,-4657056
2023/11/28,臺股期貨,自營商,8066,27916197,8000,27672189,66,244009,5187,18009320,8093,28092027,-2906,-10082707
2023/11/28,臺股期貨,投信,621,2155540,261,906758,360,1248781,17606,61128032,10070,34963040,7536,26164992
2023/11/28,臺股期貨,外資及陸資,49375,170686416,48168,166606962,1207,4079454,45868,159253912,46017,159771024,-149,-517112
2023/11/29,臺股期貨,自營商,8678,30142607,7582,26352609,1096,3789998,5772,20016478,7582,26285755,-1810,-6269277
2023/11/29,臺股期貨,投信,641,2223244,447,1550355,194,672889,18100,62767180,10370,35961086,7730,26806094
2023/11/29,臺股期貨,外資及陸資,46567,161818063,50895,176817817,-4328,-14999754,42886,148720320,47364,164249350,-4478,-15529030
2023/11/30,臺股期貨,自營商,6535,22696127,7296,25348881,-761,-2652754,5532,19243774,8101,28173577,-2569,-8929803
2023/11/30,臺股期貨,投信,1072,3728934,1,3481,1071,3725453,19141,66583883,10340,35968724,8801,30615159
2023/11/30,臺股期貨,外資及陸資,52040,180817246,51170,177810128,870,3007119,43608,151695040,47216,164246114,-3608,-12551074
2023/12/01,臺股期貨,自營商,7923,27527452,8172,28403905,-249,-876453,4956,17269515,7781,27107397,-2825,-9837882
2023/12/01,臺股期貨,投信,431,1502151,402,1398897,29,103254,19168,66796646,10338,36025862,8830,30770784
2023/12/01,臺股期貨,外資及陸資,58126,202011924,55346,192371130,2780,9640794,47034,163903501,47866,166802075,-832,-2898574
2023/12/04,臺股期貨,自營商,8829,30778764,7691,26818650,1138,3960114,6008,20929168,7682,26752971,-1674,-5823803
2023/12/04,臺股期貨,投信,672,2340779,1009,3515415,-337,-1174636,18627,64889017,10134,35302802,8493,29586215
2023/12/04,臺股期貨,外資及陸資,53077,185053065,56598,197320554,-3521,-12267489,43522,151613222,47875,166777184,-4353,-15163962
2023/12/05,臺股期貨,自營商,8305,28725083,8390,29034504,-85,-309421,6577,22767960,8175,28291696,-1598,-5523736
2023/12/05,臺股期貨,投信,866,2997883,810,2802561,56,195321,18696,64721813,10147,35126885,8549,29594928
2023/12/05,臺股期貨,外資及陸資,52420,181391237,53975,186752572,-1555,-5361335,42689,147780777,48595,168225854,-5906,-20445077
2023/12/06,臺股期貨,自營商,9427,32753632,9392,32632107,35,121524,6344,22048135,7915,27500298,-1571,-5452163
2023/12/06,臺股期貨,投信,381,1324333,1266,4401842,-885,-3077509,17804,61876022,10140,35240556,7664,26635466
2023/12/06,臺股期貨,外資及陸資,49196,170874171,49648,172440528,-452,-1566357,41941,145762360,48290,167827836,-6349,-22065476
2023/12/07,臺股期貨,自營商,7687,26633886,6991,24232659,696,2401228,6552,22631698,7421,25625964,-869,-2994266
2023/12/07,臺股期貨,投信,495,1710510,736,2542138,-241,-831629,17723,61218805,10300,35578260,7423,25640545
2023/12/07,臺股期貨,外資及陸資,49834,172805683,50816,176173455,-982,-3367772,42262,145981784,49582,171265617,-7320,-25283833
2023/12/08,臺股期貨,自營商,9117,31709385,10566,36742735,-1449,-5033350,6165,21422190,8473,29435784,-2308,-8013594
2023/12/08,臺股期貨,投信,681,2366911,200,694994,481,1671917,18394,63919055,10490,36452750,7904,27466305
2023/12/08,臺股期貨,外資及陸資,61175,212747741,59423,206650636,1752,6097106,43228,150217034,48796,169563637,-5568,-19346603
2023/12/11,臺股期貨,自營商,7992,27794524,6840,23792007,1152,4002517,6787,23642174,8014,27909443,-1227,-4267269
2023/12/11,臺股期貨,投信,793,2762209,78,271706,715,2490503,18857,65690182,10238,35665097,8619,30025085
2023/12/11,臺股期貨,外資及陸資,47251,164317574,49564,172360166,-2313,-8042592,42934,149564704,50815,177017038,-7881,-27452334
2023/12/12,臺股期貨,自營商,7556,26410061,6776,23678289,780,2731773,7717,26950509,8251,28808582,-534,-1858073
2023/12/12,臺股期貨,投信,660,2304522,1038,3624967,-378,-1320445,18473,64515070,10232,35734237,8241,28780833
2023/12/12,臺股期貨,外資及陸資,41323,144401145,42938,150044666,-1615,-5643522,42295,147711125,51791,180872357,-9496,-33161232
2023/12/13,臺股期貨,自營商,8346,29146913,8943,31237666,-597,-2090753,7577,26454332,8711,30406429,-1134,-3952097
2023/12/13,臺股期貨,投信,1498,5229092,1211,4227294,287,1001798,18410,64276674,9882,34502015,8528,29774659
2023/12/13,臺股期貨,外資及陸資,43513,151996937,43319,151299819,194,697118,41451,144721983,51610,180189131,-10159,-35467148
2023/12/14,臺股期貨,自營商,13070,46004132,12418,43695452,652,2308680,10161,35883985,10745,37946609,-584,-2062624
2023/12/14,臺股期貨,投信,2331,8223998,2057,7255274,274,968724,18413,65042361,9611,33951819,8802,31090542
2023/12/14,臺股期貨,外資及陸資,65573,230679792,64769,227934359,804,2745433,44737,158033353,54092,191063310,-9355,-33029957
2023/12/15,臺股期貨,自營商,11638,41213861,12701,44991813,-1063,-3777952,8134,28748820,9791,34597800,-1657,-5848980
2023/12/15,臺股期貨,投信,3236,11458071,4422,15661408,-1186,-4203337,17221,60867529,9605,33949833,7616,26917696
2023/12/15,臺股期貨,外資及陸資,73519,260418300,72417,256493654,1102,3924646,48603,171788117,56856,200954019,-8253,-29165902
2023/12/18,臺股期貨,自營商,13306,46948872,12409,43788342,897,3160530,8471,29906835,9315,32879982,-844,-2973147
2023/12/18,臺股期貨,投信,14241,50243244,13492,47595911,749,2647333,17971,63441697,9606,33912334,8365,29529363
2023/12/18,臺股期貨,外資及陸資,88849,313515740,92700,327099279,-3851,-13583539,47532,167803739,59632,210515182,-12100,-42711443
2023/12/19,臺股期貨,自營商,17079,60000802,14609,51315560,2470,8685242,9989,35101130,8030,28208244,1959,6892886
2023/12/19,臺股期貨,投信,8727,30624210,9256,32481048,-529,-1856838,17658,62030309,9822,34502722,7836,27527587
2023/12/19,臺股期貨,外資及陸資,67265,236337011,71440,251016094,-4175,-14679083,46099,161957515,63322,222464035,-17223,-60506520
2023/12/20,臺股期貨,自營商,13054,45986814,15695,55291605,-2641,-9304791,3478,12286087,4964,17524538,-1486,-5238451
2023/12/20,臺股期貨,投信,985,3478037,827,2918201,158,559837,18005,63604463,10011,35364859,7994,28239604
2023/12/20,臺股期貨,外資及陸資,48884,172203753,44556,156966127,4328,15237626,43429,153415330,54894,193915639,-11465,-40500309
2023/12/21,臺股期貨,自營商,8654,30342124,8168,28612625,486,1729500,4606,16147304,5588,19579422,-982,-3432118
2023/12/21,臺股期貨,投信,650,2278647,323,1132120,327,1146528,18550,65032590,10229,35860828,8321,29171762
2023/12/21,臺股期貨,外資及陸資,48071,168444823,54178,189950027,-6107,-21505204,42386,148595376,59949,210166535,-17563,-61571159
2023/12/22,臺股期貨,自營商,5484,19259690,5425,19058168,59,201522,4887,17162744,5791,20327437,-904,-3164693
2023/12/22,臺股期貨,投信,757,2658877,544,1911084,213,747794,18763,65895656,10229,35924248,8534,29971408
2023/12/22,臺股期貨,外資及陸資,43880,154143458,42067,147762060,1813,6381398,40704,142950881,56454,198263810,-15750,-55312929
2023/12/25,臺股期貨,自營商,5194,18294680,5226,18407244,-32,-112564,4864,17142494,5764,20303681,-900,-3161187
2023/12/25,臺股期貨,投信,840,2960886,604,2129290,236,831596,18883,66551245,10113,35642257,8770,30908988
2023/12/25,臺股期貨,外資及陸資,28621,100816316,27159,95664927,1462,5151390,41657,146814590,55945,197169858,-14288,-50355268
2023/12/26,臺股期貨,自營商,5613,19860187,6827,24161663,-1214,-4301476,4135,14665026,6330,22438570,-2195,-7773544
2023/12/26,臺股期貨,投信,803,2848069,732,2593945,71,254124,18853,66867820,10012,35510562,8841,31357258
2023/12/26,臺股期貨,外資及陸資,24053,85112243,21660,76660665,2393,8451578,44855,159089048,56750,201277052,-11895,-42188004
2023/12/27,臺股期貨,自營商,8873,31576934,7606,27072879,1267,4504055,4833,17261227,5799,20702114,-966,-3440887
2023/12/27,臺股期貨,投信,1588,5672474,492,1757229,1096,3915245,20133,71911049,10196,36418073,9937,35492976
2023/12/27,臺股期貨,外資及陸資,35300,125668417,35641,126885686,-341,-1217269,49284,176029635,61519,219730007,-12235,-43700372
2023/12/28,臺股期貨,自營商,6241,22280130,5744,20507820,497,1772310,6129,21898650,6654,23764029,-525,-1865379
2023/12/28,臺股期貨,投信,1231,4399299,900,3216170,331,1183128,21264,75980525,10996,39290907,10268,36689618
2023/12/28,臺股期貨,外資及陸資,37249,133004653,38632,137929791,-1383,-4925138,49043,175235981,62661,223895587,-13618,-48659606
2023/12/29,臺股期貨,自營商,6077,21700413,4519,16141062,1558,5559352,7628,27260938,6642,23727131,986,3533807
2023/12/29,臺股期貨,投信,1069,3820993,1147,4099885,-78,-278892,21445,76644430,11255,40225370,10190,36419060
2023/12/29,臺股期貨,外資及陸資,30491,108911482,33585,119940644,-3094,-11029162,48247,172431495,64959,232159203,-16712,-59727708
2024/01/02,臺股期貨,自營商,9555,34052898,9119,32493044,436,1559854,8514,30309181,7073,25167149,1441,5142032
2024/01/02,臺股期貨,投信,297,1057393,458,1630299,-161,-572906,21605,76913800,11576,41210560,10029,35703240
2024/01/02,臺股期貨,外資及陸資,47732,170145520,48449,172680269,-717,-2534749,48357,172147870,65786,234194020,-17429,-62046150
2024/01/03,臺股期貨,自營商,13803,48641206,14680,51700696,-877,-3059490,8386,29425911,7791,27326381,595,2099530
2024/01/03,臺股期貨,投信,537,1884547,1755,6158867,-1218,-4274320,20764,72860876,11953,41943077,8811,30917799
2024/01/03,臺股期貨,外資及陸資,58026,204489716,63357,223331352,-5331,-18841636,45453,159492638,69488,243829744,-24035,-84337106
2024/01/04,臺股期貨,自營商,6402,22459145,7938,27850863,-1536,-5391717,6904,24230686,7863,27582648,-959,-3351962
2024/01/04,臺股期貨,投信,385,1351382,433,1519258,-48,-167876,20484,71898840,11721,41140710,8763,30758130
2024/01/04,臺股期貨,外資及陸資,48994,171909131,45431,159400303,3563,12508828,44327,155582441,64797,227430188,-20470,-71847747
2024/01/05,臺股期貨,自營商,9259,32500623,8174,28691632,1085,3808991,8027,28120058,7841,27457050,186,663008
2024/01/05,臺股期貨,投信,497,1741578,759,2659191,-262,-917613,19898,69714633,11397,39930529,8501,29784104
2024/01/05,臺股期貨,外資及陸資,50697,178023797,49911,175252083,786,2771714,44663,156478285,64345,225431834,-19682,-68953549
2024/01/08,臺股期貨,自營商,11601,40838114,11596,40820560,5,17553,7895,27776311,7476,26288419,419,1487892
2024/01/08,臺股期貨,投信,309,1087916,90,316793,219,771123,20016,70436290,11296,39750624,8720,30685666
2024/01/08,臺股期貨,外資及陸資,64604,227310456,63713,224175011,891,3135445,47101,165742207,65892,231860043,-18791,-66117836
2024/01/09,臺股期貨,自營商,11891,41938756,11778,41515041,113,423714,7906,27738146,7382,25886034,524,1852112
2024/01/09,臺股期貨,投信,824,2893159,349,1226584,475,1666575,20487,71897064,11292,39628145,9195,32268919
2024/01/09,臺股期貨,外資及陸資,58922,207705452,64391,227067920,-5469,-19362468,45273,158873348,69533,244003240,-24260,-85129892
2024/01/10,臺股期貨,自營商,11495,40202155,12121,42388537,-626,-2186382,7788,27190621,7873,27472453,-85,-281832
2024/01/10,臺股期貨,投信,850,2968151,1616,5646060,-766,-2677909,19390,67709854,10961,38275812,8429,29434042
2024/01/10,臺股期貨,外資及陸資,56070,196104598,56365,197132852,-295,-1028254,44597,155726160,69152,241466339,-24555,-85740179
2024/01/11,臺股期貨,自營商,9506,33323564,8747,30668627,759,2654937,8346,29323922,7668,26929796,678,2394126
2024/01/11,臺股期貨,投信,813,2856681,161,565747,652,2290934,20183,70923049,11102,39012428,9081,31910621
2024/01/11,臺股期貨,外資及陸資,59080,207052276,59834,209683737,-754,-2631462,46322,162771296,71631,251702808,-25309,-88931512
2024/01/12,臺股期貨,自營商,11418,39960862,11078,38775346,340,1185516,8726,30513813,7441,26007586,1285,4506227
2024/01/12,臺股期貨,投信,357,1249741,934,3267239,-577,-2017498,19763,69118994,11259,39377002,8504,29741992
2024/01/12,臺股期貨,外資及陸資,85249,298395191,86345,302205664,-1096,-3810474,45689,159776432,72093,252116626,-26404,-92340194
2024/01/15,臺股期貨,自營商,15924,55933290,16508,57980355,-584,-2047065,8619,30254052,7924,27803334,695,2450718
2024/01/15,臺股期貨,投信,15534,54661177,16573,58308377,-1039,-3647200,18285,64194978,10825,38004410,7460,26190568
2024/01/15,臺股期貨,外資及陸資,121557,426981220,116921,410693691,4636,16287529,48717,171033964,70485,247449653,-21768,-76415689
2024/01/16,臺股期貨,自營商,16769,58373125,19385,67468938,-2616,-9095813,6233,21616378,7696,26693528,-1463,-5077150
2024/01/16,臺股期貨,投信,9506,33078713,13038,45316080,-3532,-12237367,14649,50863232,10721,37227235,3928,13635997
2024/01/16,臺股期貨,外資及陸資,92888,323289188,88383,307687780,4505,15601407,48205,167329518,65453,227147797,-17248,-59818279
2024/01/17,臺股期貨,自營商,23625,81608938,20082,69398439,3543,12210498,4654,16041065,6395,22034440,-1741,-5993375
2024/01/17,臺股期貨,投信,376,1296602,1512,5211054,-1136,-3914452,13684,47168748,10854,37413738,2830,9755010
2024/01/17,臺股期貨,外資及陸資,73441,254055420,76351,264151433,-2910,-10096012,37896,130627405,52428,180716355,-14532,-50088950
2024/01/18,臺股期貨,自營商,8028,27693288,8411,29016634,-383,-1323346,5170,17866864,7320,25289417,-2150,-7422553
2024/01/18,臺股期貨,投信,988,3415158,668,2306579,320,1108579,13600,47007040,10450,36119380,3150,10887660
2024/01/18,臺股期貨,外資及陸資,59815,206280772,58941,203260843,874,3019929,35651,123223337,49301,170398878,-13650,-47175541
2024/01/19,臺股期貨,自營商,13158,46152660,11948,41902859,1210,4249801,5798,20486505,6762,23886648,-964,-3400143
2024/01/19,臺股期貨,投信,812,2869227,271,957058,541,1912169,13515,47772822,9824,34725875,3691,13046947
2024/01/19,臺股期貨,外資及陸資,90353,316490262,81594,285947579,8759,30542683,41546,146854714,44159,156083715,-2613,-9229001
2024/01/22,臺股期貨,自營商,9586,34051259,7644,27156298,1942,6894961,7277,25918665,6456,22985909,821,2932756
2024/01/22,臺股期貨,投信,401,1427872,11,39186,390,1388686,13744,48969872,9663,34429269,4081,14540603
2024/01/22,臺股期貨,外資及陸資,63657,226121713,67898,241153361,-4241,-15031648,37860,134892793,44714,159305198,-6854,-24412405
2024/01/23,臺股期貨,自營商,6509,23215020,8356,29805261,-1847,-6590241,5599,19997973,6762,24148172,-1163,-4150199
2024/01/23,臺股期貨,投信,12,42879,198,707533,-186,-664654,13655,48797508,9760,34878336,3895,13919172
2024/01/23,臺股期貨,外資及陸資,55269,197113548,49862,177817052,5407,19296495,40947,146325644,42394,151487570,-1447,-5161926
2024/01/24,臺股期貨,自營商,7154,25612790,7692,27547514,-538,-1934724,4760,17024636,6775,24231685,-2015,-7207049
2024/01/24,臺股期貨,投信,1,3580,669,2394495,-668,-2390916,12987,46483070,9760,34932992,3227,11550078
2024/01/24,臺股期貨,外資及陸資,45446,162743966,44482,159276337,964,3467630,39877,142724821,40360,144443336,-483,-1718515
2024/01/25,臺股期貨,自營商,8228,29595204,7912,28457741,316,1137464,4939,17764691,6740,24241023,-1801,-6476332
2024/01/25,臺股期貨,投信,158,568758,205,737865,-47,-169107,12782,46007531,9602,34561439,3180,11446092
2024/01/25,臺股期貨,外資及陸資,57962,208540991,54091,194616007,3871,13924984,43935,158136553,40547,145931209,3388,12205344
2024/01/26,臺股期貨,自營商,6213,22373239,7158,25770487,-945,-3397248,4702,16915143,7445,26781904,-2743,-9866761
2024/01/26,臺股期貨,投信,103,370799,182,655150,-79,-284351,12703,45728259,9602,34565280,3101,11162979
