日期,商品名稱,身份別,多方交易口數,多方交易契約金額(千元),空方交易口數,空方交易契約金額(千元),多空交易口數淨額,多空交易契約金額淨額(千元),多方未平倉口數,多方未平倉契約金額(千元),空方未平倉口數,空方未平倉契約金額(千元),多空未平倉口數淨額,多空未平倉契約金額淨額(千元)
2023/11/17,小型臺指期貨,自營商,7837,6739368,8275,7115540,-438,-376172,7274,6262193,7860,6762305,-586,-500112
2023/11/17,小型臺指期貨,投信,0,0,0,0,0,0,163,140335,9,7749,154,132586
2023/11/17,小型臺指期貨,外資及陸資,82039,70538089,81765,70289974,274,248115,6744,5806249,975,839394,5769,4966855
2023/11/20,小型臺指期貨,自營商,6675,5742602,6235,5364469,440,378133,6504,5594390,6486,5574270,18,20120
2023/11/20,小型臺指期貨,投信,0,0,0,0,0,0,163,140188,9,7740,154,132448
2023/11/20,小型臺指期貨,外資及陸資,65962,56757678,70547,60696456,-4585,-3938778,4485,3857341,3301,2839076,1184,1018265
2023/11/21,小型臺指期貨,自營商,9112,7902181,8193,7102916,919,799264,8126,7074928,7293,6344158,833,730770
2023/11/21,小型臺指期貨,投信,4,3483,0,0,4,3483,167,145382,9,7835,158,137547
2023/11/21,小型臺指期貨,外資及陸資,63086,54652398,54526,47246588,8560,7405810,10240,8914465,516,449190,9724,8465275
2023/11/22,小型臺指期貨,自營商,13109,11355815,13512,11704396,-403,-348581,4725,4085119,5462,4717502,-737,-632383
2023/11/22,小型臺指期貨,投信,0,0,1,865,-1,-865,167,144363,10,8645,157,135718
2023/11/22,小型臺指期貨,外資及陸資,54964,47606161,70140,60763456,-15176,-13157295,5303,4584188,5197,4492832,106,91356
2023/11/23,小型臺指期貨,自營商,8601,7429076,8652,7473996,-51,-44919,4041,3497317,5325,4603415,-1284,-1106098
2023/11/23,小型臺指期貨,投信,0,0,0,0,0,0,167,144488,10,8652,157,135836
2023/11/23,小型臺指期貨,外資及陸資,84722,73193549,81615,70504215,3107,2689335,6396,5533829,3183,2754085,3213,2779744
2023/11/24,小型臺指期貨,自營商,6361,5505806,5023,4349332,1338,1156474,4775,4129147,4909,4240440,-134,-111293
2023/11/24,小型臺指期貨,投信,0,0,0,0,0,0,167,144397,10,8647,157,135750
2023/11/24,小型臺指期貨,外資及陸資,48776,42227201,50697,43887077,-1921,-1659876,5464,4724473,4172,3607385,1292,1117088
2023/11/27,小型臺指期貨,自營商,9531,8219039,11101,9570347,-1570,-1351308,4647,3990216,6179,5301115,-1532,-1310899
2023/11/27,小型臺指期貨,投信,0,0,3,2576,-3,-2576,167,143386,13,11162,154,132224
2023/11/27,小型臺指期貨,外資及陸資,66668,57534681,69411,59894368,-2743,-2359687,5048,4334217,6523,5600693,-1475,-1266476
2023/11/28,小型臺指期貨,自營商,12253,10604983,10707,9258505,1546,1346477,8350,7247771,8360,7251854,-10,-4083
2023/11/28,小型臺指期貨,投信,0,0,4,3477,-4,-3477,163,141484,13,11284,150,130200
2023/11/28,小型臺指期貨,外資及陸資,76710,66275382,66543,57512827,10167,8762555,11299,9807532,2607,2262831,8692,7544701
2023/11/29,小型臺指期貨,自營商,12032,10450013,11741,10198849,291,251164,6433,5577502,6092,5276969,341,300533
2023/11/29,小型臺指期貨,投信,0,0,0,0,0,0,163,141313,13,11270,150,130043
2023/11/29,小型臺指期貨,外資及陸資,64717,56229352,73974,64252710,-9257,-8023358,5689,4932113,6013,5213006,-324,-280893
2023/11/30,小型臺指期貨,自營商,10100,8769493,10727,9316007,-627,-546513,7221,6280252,7515,6530950,-294,-250698
2023/11/30,小型臺指期貨,投信,4,3471,0,0,4,3471,167,145232,13,11305,154,133927
2023/11/30,小型臺指期貨,外資及陸資,78750,68410137,74250,64489245,4500,3920892,7656,6658097,3480,3026405,4176,3631692
2023/12/01,小型臺指期貨,自營商,11364,9869729,12334,10715431,-970,-845702,6232,5428581,7468,6500718,-1236,-1072137
2023/12/01,小型臺指期貨,投信,0,0,0,0,0,0,167,145490,13,11326,154,134164
2023/12/01,小型臺指期貨,外資及陸資,87549,76068320,85129,73958792,2420,2109528,9244,8053395,2632,2292973,6612,5760422
2023/12/04,小型臺指期貨,自營商,10797,9409973,10574,9216528,223,193445,5847,5092454,6912,6014442,-1065,-921988
2023/12/04,小型臺指期貨,投信,0,0,0,0,0,0,167,145440,13,11322,154,134118
2023/12/04,小型臺指期貨,外資及陸資,81532,71066422,88846,77429860,-7314,-6363438,4975,4332848,5677,4944099,-702,-611251
2023/12/05,小型臺指期貨,自營商,11997,10376826,12869,11133599,-872,-756773,4962,4294964,7543,6521972,-2581,-2227008
2023/12/05,小型臺指期貨,投信,30,25970,1,865,29,25105,197,170494,14,12116,183,158378
2023/12/05,小型臺指期貨,外資及陸資,80992,70077120,86482,74816695,-5490,-4739576,3044,2634614,9244,8000253,-6200,-5365639
2023/12/06,小型臺指期貨,自營商,16204,14076050,16044,13936517,160,139532,5288,4594958,7146,6203057,-1858,-1608099
2023/12/06,小型臺指期貨,投信,0,0,0,0,0,0,197,171163,14,12164,183,158999
2023/12/06,小型臺指期貨,外資及陸資,79567,69089249,77026,66873934,2541,2215316,3146,2733434,7209,6263636,-4063,-3530202
2023/12/07,小型臺指期貨,自營商,12188,10560225,12115,10496544,73,63681,4210,3635941,6019,5191346,-1809,-1555405
2023/12/07,小型臺指期貨,投信,0,0,1,864,-1,-864,197,170119,15,12953,182,157166
2023/12/07,小型臺指期貨,外資及陸資,77154,66901582,80973,70190645,-3819,-3289063,2446,2112303,10372,8956794,-7926,-6844491
2023/12/08,小型臺指期貨,自營商,15599,13559357,16562,14396987,-963,-837630,6324,5493860,9136,7930810,-2812,-2436950
2023/12/08,小型臺指期貨,投信,2,1738,0,0,2,1738,197,171144,13,11294,184,159850
2023/12/08,小型臺指期貨,外資及陸資,86484,75171672,78678,68390140,7806,6781532,5045,4382841,5165,4487126,-120,-104285
2023/12/11,小型臺指期貨,自營商,12807,11134415,10804,9393266,2003,1741149,6634,5777607,7159,6228161,-525,-450554
2023/12/11,小型臺指期貨,投信,0,0,4,3477,-4,-3477,193,168084,13,11322,180,156762
2023/12/11,小型臺指期貨,外資及陸資,76824,66791743,80145,69669459,-3321,-2877716,4796,4176833,8237,7173642,-3441,-2996809
2023/12/12,小型臺指期貨,自營商,12284,10732386,11009,9616813,1275,1115573,8006,6990422,6908,6025686,1098,964736
2023/12/12,小型臺指期貨,投信,32,27922,30,26175,2,1747,193,168507,11,9604,182,158903
2023/12/12,小型臺指期貨,外資及陸資,61135,53409864,63157,55176399,-2022,-1766535,3922,3424300,9385,8194132,-5463,-4769832
2023/12/13,小型臺指期貨,自營商,13004,11353305,14200,12399733,-1196,-1046429,5955,5197700,6389,5569846,-434,-372146
2023/12/13,小型臺指期貨,投信,45,39269,40,34899,5,4370,198,172824,11,9601,187,163223
2023/12/13,小型臺指期貨,外資及陸資,70817,61839674,72238,63072410,-1421,-1232736,4149,3621447,7564,6602237,-3415,-2980790
2023/12/14,小型臺指期貨,自營商,18376,16159102,16007,14071059,2369,2088043,9461,8353065,7118,6278096,2343,2074969
2023/12/14,小型臺指期貨,投信,43,37935,42,37072,1,863,199,175680,11,9715,188,165965
2023/12/14,小型臺指期貨,外資及陸資,89432,78595727,82586,72597821,6846,5997906,8411,7427587,4980,4397904,3431,3029683
2023/12/15,小型臺指期貨,自營商,12928,11444733,13076,11575215,-148,-130483,9054,7999817,6819,6018330,2235,1981487
2023/12/15,小型臺指期貨,投信,48,42440,38,33600,10,8839,209,184668,11,9720,198,174948
2023/12/15,小型臺指期貨,外資及陸資,74478,65950089,75462,66813549,-984,-863460,7217,6377183,4770,4214982,2447,2162201
2023/12/18,小型臺指期貨,自營商,11693,10315896,13067,11525552,-1374,-1209656,6662,5880247,5465,4816104,1197,1064143
2023/12/18,小型臺指期貨,投信,28,24713,36,31776,-8,-7063,202,178267,12,10589,190,167678
2023/12/18,小型臺指期貨,外資及陸資,59964,52921113,65094,57443854,-5130,-4522741,7754,6844833,10453,9227696,-2699,-2382863
2023/12/19,小型臺指期貨,自營商,16044,14092072,16129,14165691,-85,-73618,7460,6554020,7680,6737405,-220,-183385
2023/12/19,小型臺指期貨,投信,33,28988,35,30764,-2,-1776,202,177398,14,12295,188,165103
2023/12/19,小型臺指期貨,外資及陸資,60525,53183177,69690,61244354,-9165,-8061178,5532,4861067,13604,11952302,-8072,-7091235
2023/12/20,小型臺指期貨,自營商,18438,16241450,14669,12918202,3769,3323248,4704,4153263,3373,2970341,1331,1182922
2023/12/20,小型臺指期貨,投信,4,3526,2,1760,2,1766,202,178396,12,10598,190,167798
2023/12/20,小型臺指期貨,外資及陸資,61829,54444221,51450,45296541,10379,9147680,7460,6588411,1267,1118951,6193,5469460
2023/12/21,小型臺指期貨,自營商,10939,9587167,16033,14061482,-5094,-4474316,5282,4628825,9117,7980663,-3835,-3351838
2023/12/21,小型臺指期貨,投信,0,0,2,1753,-2,-1753,202,177043,14,12270,188,164773
2023/12/21,小型臺指期貨,外資及陸資,72388,63430126,83696,73383076,-11308,-9952950,4070,3567207,9221,8081719,-5151,-4514512
2023/12/22,小型臺指期貨,自營商,7973,6999878,7079,6215845,894,784034,5359,4704455,8376,7344981,-3017,-2640526
2023/12/22,小型臺指期貨,投信,0,0,0,0,0,0,202,177356,14,12292,188,165064
2023/12/22,小型臺指期貨,外資及陸資,60343,52993110,59480,52228936,863,764175,2639,2317076,6927,6081903,-4288,-3764827
2023/12/25,小型臺指期貨,自營商,7916,6970905,6548,5765982,1368,1204923,5456,4806653,7249,6377411,-1793,-1570758
2023/12/25,小型臺指期貨,投信,0,0,4,3526,-4,-3526,198,174458,14,12335,184,162123
2023/12/25,小型臺指期貨,外資及陸資,46338,40808734,43147,37997431,3191,2811303,4200,3700635,5297,4667188,-1097,-966553
2023/12/26,小型臺指期貨,自營商,8309,7346371,6513,5759278,1796,1587093,5967,5288758,5640,4991084,327,297674
2023/12/26,小型臺指期貨,投信,0,0,0,0,0,0,198,175567,14,12414,184,163153
2023/12/26,小型臺指期貨,外資及陸資,33489,29619832,26111,23095813,7378,6524019,8659,7677904,2378,2108566,6281,5569338
2023/12/27,小型臺指期貨,自營商,12834,11415413,10317,9173107,2517,2242306,6454,5761454,3390,3017871,3064,2743583
2023/12/27,小型臺指期貨,投信,6,5348,0,0,6,5348,202,180376,12,10715,190,169661
2023/12/27,小型臺指期貨,外資及陸資,46949,41760274,43240,38447131,3709,3313143,11134,9942020,1386,1237639,9748,8704381
2023/12/28,小型臺指期貨,自營商,7144,6374732,9794,8740027,-2650,-2365295,5729,5115835,5091,4538221,638,577614
2023/12/28,小型臺指期貨,投信,0,0,1,893,-1,-893,202,180447,13,11613,189,168834
2023/12/28,小型臺指期貨,外資及陸資,52019,46433916,55555,49584412,-3536,-3150496,8139,7270482,1927,1721450,6212,5549032
2023/12/29,小型臺指期貨,自營商,6919,6177157,5724,5109933,1195,1067224,6315,5641529,4294,3828011,2021,1813518
2023/12/29,小型臺指期貨,投信,1,894,0,0,1,894,202,180487,12,10722,190,169765
2023/12/29,小型臺指期貨,外資及陸資,43045,38435346,47226,42161481,-4181,-3726135,5813,5193888,3782,3379248,2031,1814640
2024/01/02,小型臺指期貨,自營商,14994,13364097,16107,14348552,-1113,-984455,8110,7218111,7278,6468419,832,749692
2024/01/02,小型臺指期貨,投信,4,3558,2,1780,2,1778,206,183340,14,12460,192,170880
2024/01/02,小型臺指期貨,外資及陸資,70951,63232966,77749,69280207,-6798,-6047241,2666,2372875,7433,6615417,-4767,-4242542
2024/01/03,小型臺指期貨,自營商,21605,19040729,27098,23871887,-5493,-4831159,9191,8063210,13815,12108001,-4624,-4044791
2024/01/03,小型臺指期貨,投信,9,7908,0,0,9,7908,215,188609,14,12282,201,176327
2024/01/03,小型臺指期貨,外資及陸資,71801,63310976,86386,76174352,-14585,-12863376,1394,1222928,15625,13706963,-14231,-12484035
2024/01/04,小型臺指期貨,自營商,9144,8017663,9533,8359211,-389,-341547,8215,7207861,13156,11530365,-4941,-4322504
2024/01/04,小型臺指期貨,投信,0,0,4,3510,-4,-3510,211,185153,14,12285,197,172868
2024/01/04,小型臺指期貨,外資及陸資,70569,61893477,61233,53705100,9336,8188377,4298,3771589,9201,8073720,-4903,-4302131
2024/01/05,小型臺指期貨,自營商,11583,10167171,10533,9243921,1050,923249,8612,7543185,12743,11149415,-4131,-3606230
2024/01/05,小型臺指期貨,投信,0,0,4,3507,-4,-3507,207,181311,14,12263,193,169048
2024/01/05,小型臺指期貨,外資及陸資,67525,59287825,69130,60687967,-1605,-1400142,3217,2817840,9733,8525081,-6516,-5707241
2024/01/08,小型臺指期貨,自營商,18193,16003684,17247,15164706,946,838979,7984,7022348,12081,10613073,-4097,-3590725
2024/01/08,小型臺指期貨,投信,41,36039,40,35183,1,856,207,182080,13,11437,194,170643
2024/01/08,小型臺指期貨,外資及陸資,98264,86413061,96189,84590836,2075,1822226,4653,4093516,9094,8000105,-4441,-3906589
2024/01/09,小型臺指期貨,自營商,21667,19110931,21766,19177894,-99,-66963,10108,8866146,14272,12504209,-4164,-3638063
2024/01/09,小型臺指期貨,投信,17,14909,15,13162,2,1747,209,183328,13,11406,196,171922
2024/01/09,小型臺指期貨,外資及陸資,93220,82190243,97541,85997623,-4321,-3807380,2767,2427627,11529,10114625,-8762,-7686998
2024/01/10,小型臺指期貨,自營商,16067,14047092,18895,16516954,-2828,-2469862,10056,8777548,17168,14970110,-7112,-6192562
2024/01/10,小型臺指期貨,投信,0,0,2,1746,-2,-1746,209,182430,15,13095,194,169335
2024/01/10,小型臺指期貨,外資及陸資,80630,70502718,82031,71726175,-1401,-1223457,3113,2717640,13254,11570484,-10141,-8852844
2024/01/11,小型臺指期貨,自營商,16094,14099604,13026,11408677,3068,2690928,9602,8433718,13662,11990980,-4060,-3557262
2024/01/11,小型臺指期貨,投信,4,3514,0,0,4,3514,211,185355,13,11421,198,173934
2024/01/11,小型臺指期貨,外資及陸資,83952,73538254,78217,68495670,5735,5042585,5979,5252474,10385,9123169,-4406,-3870695
2024/01/12,小型臺指期貨,自營商,14397,12599058,17726,15508762,-3329,-2909704,7168,6265980,15625,13649387,-8457,-7383407
2024/01/12,小型臺指期貨,投信,47,41110,46,40237,1,873,213,186210,14,12237,199,173973
2024/01/12,小型臺指期貨,外資及陸資,98041,85780037,101343,88665247,-3302,-2885210,4537,3966782,12249,10709352,-7712,-6742570
2024/01/15,小型臺指期貨,自營商,24346,21373174,21376,18755000,2970,2618174,8228,7220233,13691,12005929,-5463,-4785696
2024/01/15,小型臺指期貨,投信,66,57917,78,68455,-12,-10538,201,176418,14,12288,187,164130
2024/01/15,小型臺指期貨,外資及陸資,110602,97044194,105408,92468396,5194,4575798,7920,6951391,10438,9161431,-2518,-2210040
2024/01/16,小型臺指期貨,自營商,17482,15219285,20970,18254897,-3488,-3035612,7448,6456349,18231,15802847,-10783,-9346498
2024/01/16,小型臺指期貨,投信,52,45140,45,39012,7,6128,211,183163,17,14758,194,168405
2024/01/16,小型臺指期貨,外資及陸資,84508,73579110,86677,75472478,-2169,-1893368,7498,6499354,12245,10617182,-4747,-4117828
2024/01/17,小型臺指期貨,自營商,25177,21743100,25170,21749689,7,-6589,2470,2128227,14565,12542054,-12095,-10413827
2024/01/17,小型臺指期貨,投信,14,12080,6,5186,8,6893,221,190447,19,16373,202,174074
2024/01/17,小型臺指期貨,外資及陸資,96539,83500934,108618,93945525,-12079,-10444592,960,827280,8716,7511002,-7756,-6683722
2024/01/18,小型臺指期貨,自營商,8560,7382024,9458,8154354,-898,-772330,2387,2061849,15276,13188555,-12889,-11126706
2024/01/18,小型臺指期貨,投信,5,4321,4,3448,1,874,222,191830,19,16418,203,175412
2024/01/18,小型臺指期貨,外資及陸資,88771,76543996,82107,70768515,6664,5775481,3449,2980266,4573,3951450,-1124,-971184
2024/01/19,小型臺指期貨,自營商,22308,19539150,16112,14125844,6196,5413306,7789,6877828,14386,12702196,-6597,-5824368
2024/01/19,小型臺指期貨,投信,2,1767,0,0,2,1767,224,197949,19,16790,205,181159
2024/01/19,小型臺指期貨,外資及陸資,126577,110805511,102481,89747568,24096,21057943,14610,12910484,750,662739,13860,12247745
2024/01/22,小型臺指期貨,自營商,11153,9900611,11278,10015375,-125,-114764,7792,6935370,13886,12359627,-6094,-5424257
2024/01/22,小型臺指期貨,投信,41,36514,0,0,41,36514,263,234267,17,15143,246,219124
2024/01/22,小型臺指期貨,外資及陸資,90526,80385350,97433,86485516,-6907,-6100165,10963,9764655,4010,3571924,6953,6192731
2024/01/23,小型臺指期貨,自營商,11147,9937799,10645,9490858,502,446941,9262,8269060,14306,12771550,-5044,-4502490
2024/01/23,小型臺指期貨,投信,4,3563,36,32161,-32,-28598,231,206375,17,15188,214,191187
2024/01/23,小型臺指期貨,外資及陸資,73858,65845341,67395,60070896,6463,5774446,15050,13444985,1634,1459802,13416,11985183
2024/01/24,小型臺指期貨,自營商,10099,9036458,10735,9606632,-636,-570174,8571,7662915,12609,11272877,-4038,-3609962
2024/01/24,小型臺指期貨,投信,8,7165,0,0,8,7165,237,212068,15,13422,222,198646
2024/01/24,小型臺指期貨,外資及陸資,62942,56347590,62047,55535803,895,811787,15113,13522197,841,752518,14272,12769679
2024/01/25,小型臺指期貨,自營商,12059,10838897,8878,7979794,3181,2859103,9886,8888237,10335,9289854,-449,-401617
2024/01/25,小型臺指期貨,投信,0,0,20,17998,-20,-17998,217,195267,15,13498,202,181769
2024/01/25,小型臺指期貨,外資及陸資,84163,75694917,83926,75490656,237,204261,15747,14168820,1238,1113956,14509,13054864
2024/01/26,小型臺指期貨,自營商,9344,8407190,8867,7977159,477,430030,10389,9341997,10373,9325034,16,16963
2024/01/26,小型臺指期貨,投信,0,0,0,0,0,0,217,195289,15,13499,202,181790
2024/01/26,小型臺指期貨,外資及陸資,71279,64192656,70668,63652854,611,539802,15938,14342350,870,782884,15068,13559466
2024/01/29,小型臺指期貨,自營商,12938,11673587,10856,9797280,2082,1876307,13545,12262047,11599,10501549,1946,1760498
2024/01/29,小型臺指期貨,投信,62,56099,63,57074,-1,-974,216,195657,15,13592,201,182065
2024/01/29,小型臺指期貨,外資及陸資,74289,67044304,69690,62885599,4599,4158705,20671,18729503,1004,909723,19667,17819780
2024/01/30,小型臺指期貨,自營商,9682,8759476,10720,9694136,-1038,-934660,11177,10095384,10425,9414430,752,680954
2024/01/30,小型臺指期貨,投信,29,26188,30,27123,-1,-935,216,195166,16,14465,200,180701
2024/01/30,小型臺指期貨,外資及陸資,57604,52141523,66629,60306294,-9025,-8164772,12700,11480197,2062,1864103,10638,9616094
2024/01/31,小型臺指期貨,自營商,12026,10799532,15464,13883903,-3438,-3084371,7009,6276158,9061,8109630,-2052,-1833472
2024/01/31,小型臺指期貨,投信,36,32224,41,36744,-5,-4520,214,191655,19,17025,195,174630
2024/01/31,小型臺指期貨,外資及陸資,65904,59228353,72600,65250480,-6696,-6022127,9295,8328136,5215,4672891,4080,3655245
2024/02/01,小型臺指期貨,自營商,13470,12083679,13245,11879831,225,203848,8158,7330676,9921,8911909,-1763,-1581233
2024/02/01,小型臺指期貨,投信,0,0,6,5396,-6,-5396,208,186932,19,17086,189,169846
2024/02/01,小型臺指期貨,外資及陸資,93062,83537266,89713,80503516,3349,3033750,11707,10526802,4278,3846979,7429,6679823
2024/02/02,小型臺指期貨,自營商,9408,8482377,9052,8161826,356,320551,9047,8173814,10418,9411288,-1371,-1237474
2024/02/02,小型臺指期貨,投信,20,18070,19,17179,1,890,207,187041,17,15371,190,171670
2024/02/02,小型臺指期貨,外資及陸資,66758,60215243,66408,59888288,350,326956,12164,10997815,1021,923150,11143,10074665
2024/02/05,小型臺指期貨,自營商,13661,12313647,12699,11445946,962,867701,8583,7756013,8824,7972101,-241,-216088
2024/02/05,小型臺指期貨,投信,4,3617,0,0,4,3617,207,187058,13,11755,194,175303
2024/02/05,小型臺指期貨,外資及陸資,76461,68949805,78181,70481668,-1720,-1531863,10339,9348068,916,828257,9423,8519811
2024/02/15,小型臺指期貨,自營商,25170,23333465,21281,19726003,3889,3607463,12765,11899201,8560,7984542,4205,3914659
2024/02/15,小型臺指期貨,投信,4,3717,0,0,4,3717,211,196748,13,12133,198,184615
2024/02/15,小型臺指期貨,外資及陸資,79826,73786917,74335,68590017,5491,5196899,15569,14528590,1035,965948,14534,13562642
2024/02/16,小型臺指期貨,自營商,9776,9127067,12134,11323936,-2358,-2196868,10942,10189232,9103,8478363,1839,1710869
