日期,賣權成交量,買權成交量,買賣權成交量比率%,賣權未平倉量,買權未平倉量,買賣權未平倉量比率%,"<!DOCTYPE HTML PUBLIC ""-//W3C//DTD HTML 4.01//EN"" ""http://www.w3.org/TR/html4/strict.dtd"">"
534392.0,533756.0,100.12,364706.0,390057.0,93.5,,
455347.0,479270.0,95.01,479444.0,487786.0,98.29,,
321726.0,302862.0,106.23,453330.0,422759.0,107.23,,
294302.0,275997.0,106.63,390646.0,385290.0,101.39,,
364504.0,352736.0,103.34,347827.0,353280.0,98.46,,
531310.0,570323.0,93.16,269697.0,306220.0,88.07,,
517952.0,556676.0,93.04,546328.0,658680.0,82.94,,
440067.0,402797.0,109.25,513911.0,665116.0,77.27,,
430946.0,461395.0,93.4,507020.0,629770.0,80.51,,
353156.0,362336.0,97.47,484727.0,594209.0,81.58,,
755537.0,783334.0,96.45,454130.0,547939.0,82.88,,
486175.0,475113.0,102.33,568999.0,660755.0,86.11,,
573748.0,557095.0,102.99,542701.0,591960.0,91.68,,
574369.0,598897.0,95.9,534118.0,534839.0,99.87,,
241238.0,264890.0,91.07,496086.0,427674.0,116.0,,
648626.0,841438.0,77.09,445955.0,378053.0,117.96,,
410620.0,393441.0,104.37,541367.0,487335.0,111.09,,
284319.0,262096.0,108.48,471351.0,497641.0,94.72,,
223895.0,188123.0,119.02,394010.0,351947.0,111.95,,
385361.0,413581.0,93.18,330268.0,312498.0,105.69,,
263782.0,313906.0,84.03,423614.0,410692.0,103.15,,
166387.0,169884.0,97.94,407412.0,363914.0,111.95,,
201596.0,150730.0,133.75,383744.0,338495.0,113.37,,
265001.0,238145.0,111.28,346220.0,319480.0,108.37,,
504609.0,446085.0,113.12,282123.0,268888.0,104.92,,
295365.0,296173.0,99.73,414521.0,382755.0,108.3,,
344550.0,327099.0,105.34,378909.0,341046.0,111.1,,
296165.0,261632.0,113.2,334440.0,298078.0,112.2,,
280763.0,257969.0,108.84,277889.0,249882.0,111.21,,
523244.0,544048.0,96.18,194230.0,188834.0,102.86,,
330378.0,326371.0,101.23,582402.0,697426.0,83.51,,
406838.0,372402.0,109.25,554909.0,681097.0,81.47,,
343638.0,386373.0,88.94,529675.0,639828.0,82.78,,
393122.0,404220.0,97.25,515699.0,594988.0,86.67,,
581628.0,627031.0,92.76,487224.0,536941.0,90.74,,
401042.0,448356.0,89.45,592396.0,630220.0,94.0,,
355882.0,352597.0,100.93,582443.0,564287.0,103.22,,
327531.0,297395.0,110.13,529980.0,549563.0,96.44,,
300456.0,304368.0,98.71,498771.0,507351.0,98.31,,
496214.0,585421.0,84.76,434916.0,452503.0,96.11,,
451425.0,449791.0,100.36,546429.0,574562.0,95.1,,
293521.0,257747.0,113.88,557514.0,367262.0,151.8,,
545488.0,482577.0,113.04,493768.0,355661.0,138.83,,
308957.0,250377.0,123.4,408573.0,347791.0,117.48,,
398778.0,402547.0,99.06,337373.0,314890.0,107.14,,
311941.0,276029.0,113.01,484755.0,416733.0,116.32,,
380043.0,322589.0,117.81,468475.0,385387.0,121.56,,
371726.0,319516.0,116.34,411005.0,371470.0,110.64,,
381942.0,324527.0,117.69,332787.0,334500.0,99.49,,
629560.0,749920.0,83.95,238257.0,254162.0,93.74,,
430764.0,412227.0,104.5,607225.0,651094.0,93.26,,
718937.0,630125.0,114.09,566230.0,641884.0,88.21,,
502714.0,484295.0,103.8,546525.0,628680.0,86.93,,
423522.0,444175.0,95.35,495522.0,569723.0,86.98,,
660511.0,644408.0,102.5,421921.0,485726.0,86.86,,
453050.0,416347.0,108.82,515564.0,622402.0,82.83,,
520525.0,466658.0,111.54,473306.0,566251.0,83.59,,
448956.0,387101.0,115.98,462597.0,526455.0,87.87,,
584976.0,533678.0,109.61,404001.0,476583.0,84.77,,
781053.0,702980.0,111.11,378310.0,391051.0,96.74,,
418216.0,388004.0,107.79,457305.0,494325.0,92.51,,
512664.0,558078.0,91.86,413493.0,432311.0,95.65,,
321108.0,255657.0,125.6,496050.0,364998.0,135.9,,
301363.0,249340.0,120.86,437752.0,327223.0,133.78,,
512859.0,456308.0,112.39,350552.0,301992.0,116.08,,
255518.0,229807.0,111.19,494353.0,382971.0,129.08,,
335244.0,300964.0,111.39,453687.0,351902.0,128.92,,
224570.0,170645.0,131.6,410008.0,304423.0,134.68,,
309694.0,250799.0,123.48,342012.0,270670.0,126.36,,
446484.0,393739.0,113.4,241677.0,219261.0,110.22,,
465500.0,386817.0,120.34,527248.0,378945.0,139.14,,
516553.0,437770.0,118.0,428118.0,348328.0,122.91,,
550090.0,518227.0,106.15,431828.0,345546.0,124.97,,
291827.0,290465.0,100.47,611470.0,453232.0,134.91,,
336948.0,342129.0,98.49,583053.0,413342.0,141.06,,
334312.0,362958.0,92.11,485709.0,404372.0,120.11,,
493184.0,466856.0,105.64,412229.0,324382.0,127.08,,
384954.0,416375.0,92.45,496111.0,476784.0,104.05,,
232736.0,239003.0,97.38,487665.0,420601.0,115.94,,
244896.0,246990.0,99.15,448323.0,369533.0,121.32,,
297338.0,291456.0,102.02,404943.0,314321.0,128.83,,
412505.0,376373.0,109.6,333039.0,255757.0,130.22,,
326929.0,348974.0,93.68,469382.0,357712.0,131.22,,
274305.0,261038.0,105.08,426006.0,314450.0,135.48,,
288344.0,224791.0,128.27,388223.0,275925.0,140.7,,
335056.0,335943.0,99.74,321197.0,245730.0,130.71,,
386926.0,401237.0,96.43,243805.0,184030.0,132.48,,
448928.0,449850.0,99.8,679790.0,473651.0,143.52,,
279024.0,271349.0,102.83,680634.0,411457.0,165.42,,
370945.0,266226.0,139.33,646121.0,388794.0,166.19,,
300653.0,229305.0,131.11,595835.0,377101.0,158.0,,
364760.0,360433.0,101.2,521200.0,355432.0,146.64,,
357051.0,300714.0,118.73,660571.0,423149.0,156.11,,
316605.0,274288.0,115.43,616760.0,395567.0,155.92,,
294221.0,214078.0,137.44,571902.0,373356.0,153.18,,
309311.0,232811.0,132.86,526115.0,350636.0,150.05,,
476694.0,416149.0,114.55,448818.0,314738.0,142.6,,
412947.0,330591.0,124.91,561297.0,381226.0,147.23,,
346451.0,381050.0,90.92,425198.0,444774.0,95.6,,
370430.0,397141.0,93.27,386285.0,368338.0,104.87,,
358084.0,370712.0,96.59,342960.0,273067.0,125.6,,
346606.0,296175.0,117.03,487163.0,360257.0,135.23,,
197315.0,177244.0,111.32,432572.0,337436.0,128.19,,
272084.0,264928.0,102.7,381104.0,304726.0,125.06,,
245152.0,233512.0,104.98,334055.0,272141.0,122.75,,
630325.0,641712.0,98.23,259172.0,220464.0,117.56,,
394487.0,421158.0,93.67,646062.0,544788.0,118.59,,
220271.0,248208.0,88.74,635849.0,508011.0,125.16,,
321122.0,270535.0,118.7,607392.0,463814.0,130.96,,
286911.0,288226.0,99.54,557213.0,448160.0,124.33,,
485089.0,433072.0,112.01,506934.0,401346.0,126.31,,
395300.0,331574.0,119.22,613157.0,524465.0,116.91,,
299010.0,277652.0,107.69,577205.0,507530.0,113.73,,
353318.0,305022.0,115.83,534672.0,476719.0,112.16,,
319173.0,333137.0,95.81,470944.0,444053.0,106.06,,
492835.0,492600.0,100.05,421304.0,387592.0,108.7,,
347511.0,344148.0,100.98,500757.0,454600.0,110.15,,
340701.0,350955.0,97.08,593631.0,417331.0,142.24,,
353940.0,327078.0,108.21,550203.0,373575.0,147.28,,
264831.0,244987.0,108.1,485775.0,348525.0,139.38,,
176602.0,148873.0,118.63,426701.0,323012.0,132.1,,
513495.0,482324.0,106.46,381599.0,294942.0,129.38,,
284336.0,265747.0,106.99,560253.0,381905.0,146.7,,
607789.0,580298.0,104.74,531541.0,335338.0,158.51,,
384777.0,302873.0,127.04,428706.0,331834.0,129.19,,
289726.0,260537.0,111.2,350583.0,297365.0,117.9,,
467110.0,511326.0,91.35,265393.0,217352.0,122.1,,
371259.0,391070.0,94.93,561744.0,595996.0,94.25,,
284663.0,246469.0,115.5,519476.0,597393.0,86.96,,
393690.0,401420.0,98.07,474035.0,579086.0,81.86,,
303636.0,246976.0,122.94,453701.0,505339.0,89.78,,
488104.0,519262.0,94.0,398326.0,460447.0,86.51,,
360926.0,376612.0,95.83,512309.0,568704.0,90.08,,
243718.0,260189.0,93.67,466064.0,539734.0,86.35,,
279224.0,283216.0,98.59,446061.0,512644.0,87.01,,
303293.0,306143.0,99.07,416461.0,470056.0,88.6,,
620930.0,557410.0,111.4,367120.0,407745.0,90.04,,
297140.0,352009.0,84.41,438278.0,502097.0,87.29,,
348597.0,256800.0,135.75,488431.0,329238.0,148.35,,
440728.0,414527.0,106.32,405897.0,287071.0,141.39,,
347221.0,274832.0,126.34,570386.0,452973.0,125.92,,
326972.0,247361.0,132.18,522969.0,436476.0,119.82,,
755677.0,674989.0,111.95,450335.0,410448.0,109.72,,
172572.0,166450.0,103.68,397845.0,307817.0,129.25,,
322525.0,346265.0,93.14,320878.0,240622.0,133.35,,
276867.0,236599.0,117.02,473775.0,328469.0,144.24,,
270691.0,263691.0,102.65,425226.0,302516.0,140.56,,
272339.0,226533.0,120.22,363827.0,278892.0,130.45,,
331653.0,320047.0,103.63,303513.0,269427.0,112.65,,
478595.0,573480.0,83.45,204013.0,174663.0,116.8,,
361267.0,283422.0,127.47,673529.0,434886.0,154.87,,
404849.0,343482.0,117.87,597248.0,410739.0,145.41,,
553470.0,516869.0,107.08,579660.0,344506.0,168.26,,
390243.0,344916.0,113.14,686737.0,428945.0,160.1,,
306023.0,282845.0,108.19,618290.0,428371.0,144.34,,
108155.0,79248.0,136.48,588131.0,404754.0,145.31,,
186155.0,146593.0,126.99,572891.0,396173.0,144.61,,
295280.0,269855.0,109.42,537422.0,371758.0,144.56,,
523951.0,484820.0,108.07,474194.0,322324.0,147.12,,
284862.0,314640.0,90.54,500162.0,465670.0,107.41,,
252621.0,270686.0,93.33,454793.0,406317.0,111.93,,
533688.0,511554.0,104.33,372799.0,339265.0,109.88,,
337886.0,314283.0,107.51,504250.0,470041.0,107.28,,
450443.0,480233.0,93.8,441122.0,448994.0,98.25,,
251223.0,243333.0,103.24,414835.0,378815.0,109.51,,
317205.0,335911.0,94.43,360695.0,318789.0,113.15,,
504622.0,498251.0,101.28,244676.0,214958.0,113.83,,
374855.0,355938.0,105.31,772881.0,421000.0,183.58,,
307624.0,306065.0,100.51,716432.0,368910.0,194.2,,
363707.0,329883.0,110.25,669380.0,358174.0,186.89,,
231927.0,205540.0,112.84,615199.0,358723.0,171.5,,
493888.0,451680.0,109.34,562833.0,334387.0,168.32,,
288708.0,240612.0,119.99,676495.0,366309.0,184.68,,
370223.0,303887.0,121.83,605197.0,353173.0,171.36,,
218186.0,166100.0,131.36,511533.0,347826.0,147.07,,
532601.0,495894.0,107.4,455499.0,331629.0,137.35,,
234539.0,204274.0,114.82,626667.0,380701.0,164.61,,
300592.0,232397.0,129.34,598485.0,357608.0,167.36,,
342072.0,256693.0,133.26,549026.0,336833.0,163.0,,
440174.0,450037.0,97.81,418741.0,351502.0,119.13,,
272372.0,261907.0,104.0,557156.0,457546.0,121.77,,
352307.0,356699.0,98.77,527975.0,432369.0,122.11,,
230316.0,212604.0,108.33,502380.0,378055.0,132.89,,
338502.0,264133.0,128.16,451106.0,339406.0,132.91,,
326300.0,322283.0,101.25,360879.0,302696.0,119.22,,
314266.0,294613.0,106.67,487983.0,445737.0,109.48,,
346894.0,375493.0,92.38,436507.0,439610.0,99.29,,
374512.0,401997.0,93.16,404192.0,376799.0,107.27,,
223792.0,196800.0,113.72,350486.0,301788.0,116.14,,
329454.0,460323.0,71.57,262402.0,231599.0,113.3,,
313198.0,411776.0,76.06,667175.0,573457.0,116.34,,
203541.0,221160.0,92.03,653445.0,535175.0,122.1,,
225331.0,223234.0,100.94,623461.0,506127.0,123.18,,
362068.0,382802.0,94.58,583617.0,497596.0,117.29,,
404359.0,390136.0,103.65,512614.0,404899.0,126.6,,
255951.0,238555.0,107.29,651888.0,525846.0,123.97,,
322256.0,286711.0,112.4,606842.0,497950.0,121.87,,
320916.0,296450.0,108.25,562282.0,472750.0,118.94,,
238191.0,263695.0,90.33,505547.0,461811.0,109.47,,
450208.0,465502.0,96.71,439481.0,393617.0,111.65,,
205178.0,204615.0,100.28,589768.0,512892.0,114.99,,
321849.0,250694.0,128.38,557301.0,481092.0,115.84,,
394433.0,296808.0,132.89,469028.0,330821.0,141.78,,
513637.0,455054.0,112.87,359569.0,254206.0,141.45,,
264185.0,264076.0,100.04,433870.0,347154.0,124.98,,
255726.0,212638.0,120.26,398297.0,296337.0,134.41,,
307518.0,273237.0,112.55,340676.0,276326.0,123.29,,
410854.0,522159.0,78.68,262957.0,213595.0,123.11,,
283573.0,265602.0,106.77,704241.0,470821.0,149.58,,
522795.0,430398.0,121.47,650510.0,444686.0,146.29,,
520502.0,450720.0,115.48,532099.0,444335.0,119.75,,
504914.0,510926.0,98.82,640717.0,623051.0,102.84,,
403487.0,355148.0,113.61,615018.0,576371.0,106.71,,
378746.0,316365.0,119.72,598813.0,524041.0,114.27,,
286938.0,328988.0,87.22,597030.0,463897.0,128.7,,
204481.0,167184.0,122.31,577770.0,387632.0,149.05,,
519982.0,548460.0,94.81,521005.0,348196.0,149.63,,
377401.0,304996.0,123.74,661703.0,433652.0,152.59,,
312136.0,239736.0,130.2,598102.0,433535.0,137.96,,
207513.0,207627.0,99.95,519317.0,440746.0,117.83,,
296447.0,302902.0,97.87,482530.0,419152.0,115.12,,
418881.0,349416.0,119.88,511809.0,387570.0,132.06,,
207666.0,164255.0,126.43,460622.0,354668.0,129.87,,
258426.0,250800.0,103.04,418922.0,333727.0,125.53,,
355323.0,330567.0,107.49,358784.0,272396.0,131.71,,
348336.0,275396.0,126.49,561132.0,353753.0,158.62,,
237324.0,163479.0,145.17,488097.0,337091.0,144.8,,
279742.0,177963.0,157.19,444907.0,314878.0,141.3,,
287909.0,189894.0,151.62,375639.0,284269.0,132.14,,
484158.0,482906.0,100.26,252165.0,213589.0,118.06,,
341009.0,291860.0,116.84,640461.0,498124.0,128.57,,
410087.0,427730.0,95.88,597386.0,500474.0,119.36,,
253236.0,250703.0,101.01,560341.0,435933.0,128.54,,
335618.0,286315.0,117.22,539814.0,408449.0,132.16,,
470215.0,386307.0,121.72,472360.0,325192.0,145.26,,
549313.0,469355.0,117.04,589461.0,427234.0,137.97,,
174659.0,121401.0,143.87,538893.0,372926.0,144.5,,
241748.0,190367.0,126.99,480012.0,346361.0,138.59,,
306630.0,267441.0,114.65,404593.0,290706.0,139.18,,
302729.0,235097.0,128.77,605815.0,372576.0,162.6,,
289949.0,213254.0,135.96,545982.0,358662.0,152.23,,
401694.0,377492.0,106.41,431307.0,325025.0,132.7,,
263795.0,227528.0,115.94,552626.0,398748.0,138.59,,
322440.0,232148.0,138.89,527090.0,370658.0,142.2,,
209722.0,151943.0,138.03,471197.0,347548.0,135.58,,
204680.0,168330.0,121.59,429837.0,331835.0,129.53,,
361763.0,328886.0,110.0,377769.0,292737.0,129.05,,
439591.0,371662.0,118.28,513942.0,348502.0,147.47,,
196547.0,155221.0,126.62,439038.0,334201.0,131.37,,
245348.0,201907.0,121.52,397276.0,310591.0,127.91,,
221491.0,204671.0,108.22,343786.0,281316.0,122.21,,
476183.0,475940.0,100.05,265429.0,228397.0,116.21,,
325662.0,360720.0,90.28,593531.0,634998.0,93.47,,
398741.0,454968.0,87.64,549912.0,605587.0,90.81,,
474526.0,458693.0,103.45,516471.0,537939.0,96.01,,
378202.0,375933.0,100.6,514614.0,454137.0,113.32,,
1305238.0,1180263.0,110.59,432737.0,408996.0,105.8,,
322294.0,297293.0,108.41,621997.0,519138.0,119.81,,
303258.0,269525.0,112.52,546313.0,482710.0,113.18,,
221433.0,199431.0,111.03,478763.0,450022.0,106.39,,
246882.0,252844.0,97.64,442739.0,415071.0,106.67,,
607562.0,583877.0,104.06,404043.0,358915.0,112.57,,
314166.0,274674.0,114.38,548320.0,433915.0,126.37,,
337086.0,326597.0,103.21,437615.0,370301.0,118.18,,
225127.0,211111.0,106.64,371793.0,325606.0,114.18,,
372366.0,376427.0,98.92,291794.0,262401.0,111.2,,
139764.0,138112.0,101.2,387387.0,413007.0,93.8,,
194781.0,191550.0,101.69,362738.0,392525.0,92.41,,
247230.0,278517.0,88.77,327718.0,357717.0,91.61,,
273573.0,301923.0,90.61,285834.0,295739.0,96.65,,
321289.0,352581.0,91.12,201849.0,196278.0,102.84,,
273729.0,294139.0,93.06,682371.0,521164.0,130.93,,
268092.0,293549.0,91.33,669721.0,478276.0,140.03,,
197720.0,192117.0,102.92,644655.0,432303.0,149.12,,
278165.0,227430.0,122.31,619548.0,407411.0,152.07,,
351759.0,331536.0,106.1,558227.0,365536.0,152.71,,
193929.0,147428.0,131.54,700471.0,435714.0,160.76,,
347570.0,291645.0,119.18,673049.0,416441.0,161.62,,
218204.0,144639.0,150.86,628942.0,380160.0,165.44,,
318640.0,273927.0,116.32,571834.0,363856.0,157.16,,
370789.0,310592.0,119.38,493246.0,346124.0,142.51,,
325964.0,257265.0,126.7,629121.0,433382.0,145.17,,
244392.0,261652.0,93.4,561965.0,438646.0,128.11,,
295987.0,261723.0,113.09,521861.0,406686.0,128.32,,
244897.0,177379.0,138.06,493459.0,351173.0,140.52,,
293693.0,228368.0,128.61,540445.0,407306.0,132.69,,
281792.0,218471.0,128.98,486377.0,370226.0,131.37,,
207160.0,135515.0,152.87,423061.0,334236.0,126.58,,
259807.0,234732.0,110.68,349972.0,313480.0,111.64,,
345198.0,401086.0,86.07,257229.0,224740.0,114.46,,
269651.0,261073.0,103.29,597526.0,530838.0,112.56,,
296435.0,319941.0,92.65,530729.0,507335.0,104.61,,
215645.0,198767.0,108.49,524018.0,439515.0,119.23,,
302386.0,320283.0,94.41,474769.0,400921.0,118.42,,
408082.0,361319.0,112.94,390046.0,339510.0,114.88,,
213337.0,188848.0,112.97,521955.0,462453.0,112.87,,
283113.0,299496.0,94.53,497650.0,438043.0,113.61,,
198660.0,161768.0,122.81,459535.0,381019.0,120.61,,
340926.0,288545.0,118.15,416250.0,349175.0,119.21,,
335800.0,301149.0,111.51,331447.0,291282.0,113.79,,
264142.0,228532.0,115.58,470781.0,413192.0,113.94,,
259814.0,210994.0,123.14,603194.0,434395.0,138.86,,
262273.0,230226.0,113.92,533266.0,390412.0,136.59,,
459486.0,420648.0,109.23,448115.0,346171.0,129.45,,
300230.0,269887.0,111.24,597702.0,483500.0,123.62,,
244623.0,265079.0,92.28,561770.0,435620.0,128.96,,
119688.0,88157.0,135.77,528243.0,392161.0,134.7,,
174584.0,142806.0,122.25,501395.0,364873.0,137.42,,
348331.0,318693.0,109.3,461125.0,339765.0,135.72,,
484171.0,536949.0,90.17,358400.0,260502.0,137.58,,
416603.0,426344.0,97.72,784503.0,453523.0,172.98,,
284674.0,223532.0,127.35,728458.0,450736.0,161.62,,
463843.0,462284.0,100.34,685180.0,433512.0,158.05,,
312874.0,254596.0,122.89,588878.0,412455.0,142.77,,
446714.0,420944.0,106.12,497917.0,375701.0,132.53,,
273972.0,201405.0,136.03,655722.0,454758.0,144.19,,
450903.0,305578.0,147.56,596271.0,434346.0,137.28,,
275090.0,229958.0,119.63,475439.0,411604.0,115.51,,
569565.0,555017.0,102.62,392498.0,359163.0,109.28,,
248470.0,228308.0,108.83,571557.0,450704.0,126.81,,
244627.0,183150.0,133.57,524345.0,403432.0,129.97,,
488177.0,455137.0,107.26,440026.0,367658.0,119.68,,
471614.0,493917.0,95.48,581236.0,487166.0,119.31,,
308603.0,285801.0,107.98,561096.0,429109.0,130.76,,
226713.0,209488.0,108.22,497236.0,387432.0,128.34,,
278909.0,246693.0,113.06,455679.0,360197.0,126.51,,
554852.0,549571.0,100.96,380884.0,305700.0,124.59,,
389275.0,376359.0,103.43,577143.0,384322.0,150.17,,
267162.0,244921.0,109.08,512071.0,342173.0,149.65,,
271772.0,216102.0,125.76,467007.0,314089.0,148.69,,
357246.0,267373.0,133.61,409071.0,283608.0,144.24,,
394435.0,379845.0,103.84,291549.0,226299.0,128.83,,
332151.0,333850.0,99.49,739913.0,535332.0,138.22,,
311842.0,264939.0,117.7,709968.0,553115.0,128.36,,
407268.0,425878.0,95.63,661587.0,545801.0,121.21,,
343830.0,351061.0,97.94,624831.0,497118.0,125.69,,
414983.0,454263.0,91.35,570286.0,426421.0,133.74,,
313413.0,258689.0,121.15,709866.0,549254.0,129.24,,
285905.0,247744.0,115.4,667768.0,555805.0,120.14,,
280801.0,342368.0,82.02,606007.0,521339.0,116.24,,
396832.0,423293.0,93.75,570234.0,465940.0,122.38,,
451314.0,479325.0,94.16,490806.0,386314.0,127.05,,
278079.0,243679.0,114.12,593091.0,415192.0,142.85,,
255588.0,191803.0,133.26,529829.0,384675.0,137.73,,
537801.0,551477.0,97.52,441852.0,341100.0,129.54,,
494967.0,421007.0,117.57,638363.0,409907.0,155.73,,
363499.0,301715.0,120.48,536950.0,416829.0,128.82,,
332458.0,251242.0,132.33,502029.0,384302.0,130.63,,
268893.0,254231.0,105.77,403049.0,351701.0,114.6,,
554025.0,533791.0,103.79,320665.0,280690.0,114.24,,
294757.0,304740.0,96.72,711262.0,634218.0,112.15,,
377970.0,391170.0,96.63,678979.0,599019.0,113.35,,
514021.0,458096.0,112.21,655529.0,552071.0,118.74,,
369059.0,311318.0,118.55,616975.0,482423.0,127.89,,
445548.0,419045.0,106.32,533141.0,438039.0,121.71,,
390879.0,391994.0,99.72,678133.0,559562.0,121.19,,
230961.0,197067.0,117.2,649705.0,516816.0,125.71,,
553659.0,509023.0,108.77,611436.0,501690.0,121.88,,
302982.0,231888.0,130.66,571996.0,438740.0,130.37,,
495292.0,460715.0,107.51,483509.0,390841.0,123.71,,
326946.0,322737.0,101.3,515402.0,421118.0,122.39,,
307818.0,254510.0,120.95,640966.0,484735.0,132.23,,
364367.0,288401.0,126.34,569638.0,431259.0,132.09,,
288532.0,284732.0,101.33,453294.0,377185.0,120.18,,
279747.0,234597.0,119.25,608536.0,456073.0,133.43,,
235857.0,173756.0,135.74,559751.0,432614.0,129.39,,
211204.0,150189.0,140.63,512012.0,405389.0,126.3,,
370311.0,278792.0,132.83,448547.0,365962.0,122.57,,
413922.0,405064.0,102.19,332846.0,294021.0,113.2,,
258902.0,251097.0,103.11,788439.0,553453.0,142.46,,
274653.0,229921.0,119.46,763378.0,533460.0,143.1,,
219083.0,175223.0,125.03,726804.0,518633.0,140.14,,
369801.0,306398.0,120.69,690998.0,487103.0,141.86,,
408192.0,407781.0,100.1,605731.0,440005.0,137.66,,
506508.0,544149.0,93.08,745904.0,550970.0,135.38,,
283851.0,267046.0,106.29,696824.0,509208.0,136.84,,
312841.0,283636.0,110.3,654339.0,476657.0,137.28,,
232340.0,189513.0,122.6,597214.0,414328.0,144.14,,
359674.0,328216.0,109.58,526296.0,362939.0,145.01,,
365012.0,315455.0,115.71,668142.0,420942.0,158.73,,
384559.0,351484.0,109.41,582865.0,515938.0,112.97,,
365105.0,349164.0,104.57,526504.0,448334.0,117.44,,
735074.0,690566.0,106.45,428520.0,374372.0,114.46,,
377739.0,409614.0,92.22,667964.0,470087.0,142.09,,
656155.0,676893.0,96.94,631871.0,406090.0,155.6,,
252808.0,214911.0,117.63,503265.0,364199.0,138.18,,
367705.0,283356.0,129.77,433986.0,326331.0,132.99,,
628946.0,724252.0,86.84,324109.0,267077.0,121.35,,
557547.0,665147.0,83.82,879535.0,537297.0,163.7,,
420492.0,407064.0,103.3,822369.0,568916.0,144.55,,
428450.0,363560.0,117.85,762612.0,575608.0,132.49,,
334249.0,283354.0,117.96,690590.0,596127.0,115.85,,
791692.0,690550.0,114.65,640578.0,537835.0,119.1,,
284073.0,280049.0,101.44,768189.0,637901.0,120.42,,
404209.0,398075.0,101.54,731660.0,598182.0,122.31,,
274008.0,241032.0,113.68,693208.0,497145.0,139.44,,
196755.0,166148.0,118.42,651209.0,477319.0,136.43,,
417740.0,422027.0,98.98,595228.0,438975.0,135.59,,
199725.0,161817.0,123.43,750720.0,501877.0,149.58,,
338939.0,286272.0,118.4,730947.0,496518.0,147.21,,
149415.0,113632.0,131.49,665306.0,497831.0,133.64,,
276491.0,225859.0,122.42,642115.0,487249.0,131.78,,
220860.0,195637.0,112.89,587338.0,474198.0,123.86,,
364422.0,353854.0,102.99,625476.0,523145.0,119.56,,
432463.0,372973.0,115.95,575573.0,465132.0,123.74,,
439430.0,356361.0,123.31,542837.0,389523.0,139.36,,
564785.0,510655.0,110.6,410931.0,334776.0,122.75,,
288386.0,271426.0,106.25,571866.0,456931.0,125.15,,
342465.0,293320.0,116.75,542412.0,424853.0,127.67,,
264186.0,270045.0,97.83,480542.0,379127.0,126.75,,
274287.0,213659.0,128.38,429193.0,313229.0,137.02,,
704959.0,637591.0,110.57,319783.0,246694.0,129.63,,
293899.0,263489.0,111.54,809761.0,592723.0,136.62,,
375476.0,356205.0,105.41,768274.0,572029.0,134.31,,
240569.0,216595.0,111.07,711911.0,542707.0,131.18,,
463041.0,443632.0,104.38,666865.0,506439.0,131.68,,
557214.0,542906.0,102.64,559073.0,451892.0,123.72,,
539358.0,479340.0,112.52,759469.0,603698.0,125.8,,
