date,pcr_vol,pcr_oi
2009-07-01,94.62,94.24
2009-07-02,89.18,100.15
2009-07-03,100.13,104.95
2009-07-06,90.97,105.61
2009-07-07,88.61,110.0
2009-07-08,108.84,109.85
2009-07-09,90.86,113.88
2009-07-10,94.16,115.01
2009-07-13,110.0,107.71
2009-07-14,89.23,110.61
2009-07-15,78.06,106.37
2009-07-16,94.53,113.66
2009-07-17,88.87,115.7
2009-07-20,79.03,118.72
2009-07-21,93.68,117.91
2009-07-22,91.68,121.66
2009-07-23,85.37,122.98
2009-07-24,111.47,126.07
2009-07-27,100.86,127.51
2009-07-28,103.63,132.69
2009-07-29,90.62,132.28
2009-07-30,108.27,128.84
2009-07-31,87.09,133.06
2009-08-03,86.18,135.49
2009-08-04,109.02,134.39
2009-08-05,102.36,132.91
2009-08-06,115.55,125.49
2009-08-10,101.76,123.14
2009-08-11,91.57,120.98
2009-08-12,111.71,119.24
2009-08-13,102.43,126.25
2009-08-14,95.32,131.02
2009-08-17,117.7,128.93
2009-08-18,118.97,110.99
2009-08-19,112.79,109.35
2009-08-20,99.5,119.31
2009-08-21,104.22,120.13
2009-08-24,98.0,124.3
2009-08-25,112.05,125.66
2009-08-26,143.42,121.79
2009-08-27,129.77,124.42
2009-08-28,119.43,126.0
2009-08-31,107.5,124.79
2009-09-01,90.64,135.15
2009-09-02,90.23,140.9
2009-09-03,102.94,147.92
2009-09-04,100.96,158.69
2009-09-07,104.33,167.68
2009-09-08,82.27,173.64
2009-09-09,95.37,170.74
2009-09-10,81.33,187.89
2009-09-11,113.29,198.54
2009-09-14,109.13,191.95
2009-09-15,115.09,192.53
2009-09-16,95.0,130.33
2009-09-17,105.57,125.63
2009-09-18,100.51,131.97
2009-09-21,89.92,126.52
2009-09-22,110.09,124.1
2009-09-23,99.07,121.47
2009-09-24,93.75,117.69
2009-09-25,102.9,116.84
2009-09-28,110.4,114.79
2009-09-29,79.73,114.21
2009-09-30,91.34,114.87
2009-10-01,81.34,120.74
2009-10-02,114.68,118.21
2009-10-05,97.39,116.05
2009-10-06,95.63,118.98
2009-10-07,135.29,124.24
2009-10-08,79.84,119.64
2009-10-09,97.61,121.69
2009-10-12,115.01,119.74
2009-10-13,102.11,118.23
2009-10-14,122.74,126.43
2009-10-15,80.16,132.15
2009-10-16,88.68,129.16
2009-10-19,116.18,135.06
2009-10-20,73.02,135.58
2009-10-21,94.53,134.65
2009-10-22,103.62,126.34
2009-10-23,84.99,122.2
2009-10-26,89.54,117.35
2009-10-27,97.98,115.78
2009-10-28,121.78,114.68
2009-10-29,109.26,106.15
2009-10-30,95.44,103.0
2009-11-02,98.35,98.52
2009-11-03,96.44,99.07
2009-11-04,95.02,100.67
2009-11-05,111.15,102.56
2009-11-06,94.89,101.25
2009-11-09,78.4,100.06
2009-11-10,97.09,102.32
2009-11-11,84.32,107.59
2009-11-12,84.03,108.03
2009-11-13,94.81,107.04
2009-11-16,102.48,114.57
2009-11-17,85.21,117.9
2009-11-18,93.23,130.29
2009-11-19,113.93,135.06
2009-11-20,94.47,130.8
2009-11-23,95.13,124.01
2009-11-24,106.41,123.84
2009-11-25,97.1,126.67
2009-11-26,133.65,125.07
2009-11-27,105.74,119.83
2009-11-30,115.45,117.12
2009-12-01,90.48,117.82
2009-12-02,95.98,118.71
2009-12-03,85.67,117.51
2009-12-04,95.5,115.15
2009-12-07,91.98,113.38
2009-12-08,97.62,113.8
2009-12-09,106.72,114.89
2009-12-10,100.98,113.31
2009-12-11,90.52,118.47
2009-12-14,98.16,121.34
2009-12-15,90.84,122.73
2009-12-16,80.58,133.31
2009-12-17,83.5,124.76
2009-12-18,105.76,119.82
2009-12-21,95.8,119.77
2009-12-22,92.85,121.63
2009-12-23,87.71,119.86
2009-12-24,96.95,123.96
2009-12-25,111.42,124.57
2009-12-28,88.06,130.93
2009-12-29,100.4,127.16
2009-12-30,104.82,128.2
2009-12-31,95.08,132.68
2010-01-04,84.69,130.8
2010-01-05,76.66,127.23
2010-01-06,85.27,138.49
2010-01-07,77.72,137.58
2010-01-08,99.88,137.68
2010-01-11,126.04,140.66
2010-01-12,105.25,140.51
2010-01-13,92.04,134.69
2010-01-14,91.37,136.96
2010-01-15,96.83,140.35
2010-01-18,107.58,140.09
2010-01-19,97.64,132.03
2010-01-20,83.52,112.49
2010-01-21,84.99,104.39
2010-01-22,101.16,95.57
2010-01-25,102.65,95.71
2010-01-26,97.15,79.41
2010-01-27,96.15,78.81
2010-01-28,74.59,84.69
2010-01-29,94.88,78.26
2010-02-01,74.06,73.53
2010-02-02,98.76,70.64
2010-02-03,76.42,70.74
2010-02-04,87.88,71.52
2010-02-05,116.48,59.03
2010-02-06,80.84,56.12
2010-02-08,71.74,55.99
2010-02-09,74.62,59.38
2010-02-10,68.24,61.84
2010-02-22,89.03,65.34
2010-02-23,84.97,95.26
2010-02-24,84.9,94.63
2010-02-25,83.31,89.21
2010-02-26,85.47,86.74
2010-03-01,83.06,94.07
2010-03-02,76.21,94.35
2010-03-03,89.12,92.12
2010-03-04,81.18,93.19
2010-03-05,78.08,95.84
2010-03-08,85.02,101.94
2010-03-09,99.12,103.64
2010-03-10,84.72,104.27
2010-03-11,92.21,104.53
2010-03-12,94.41,104.99
2010-03-15,87.47,101.27
2010-03-16,96.35,103.05
2010-03-17,65.62,79.22
2010-03-18,68.33,84.28
2010-03-19,63.21,80.65
2010-03-22,74.5,81.31
2010-03-23,80.89,83.95
2010-03-24,97.64,88.01
2010-03-25,69.38,89.14
2010-03-26,84.05,95.9
2010-03-29,91.67,97.94
2010-03-30,95.73,100.02
2010-03-31,81.44,100.25
2010-04-01,89.64,100.34
2010-04-02,95.45,101.94
2010-04-06,80.76,107.28
2010-04-07,82.91,108.61
2010-04-08,91.61,107.62
2010-04-09,87.46,105.64
2010-04-12,73.13,105.24
2010-04-13,86.97,99.8
2010-04-14,90.64,100.83
2010-04-15,92.65,103.85
2010-04-16,87.36,101.91
2010-04-19,101.63,91.91
2010-04-20,92.33,93.38
2010-04-21,80.21,88.41
2010-04-22,89.02,86.67
2010-04-23,92.7,89.89
2010-04-26,85.55,93.99
2010-04-27,73.87,95.44
2010-04-28,101.08,93.8
2010-04-29,77.02,97.04
2010-04-30,85.58,98.65
2010-05-03,83.93,93.07
2010-05-04,96.02,92.94
2010-05-05,101.74,81.81
2010-05-06,101.94,74.0
2010-05-07,95.39,66.19
2010-05-10,88.29,68.81
2010-05-11,103.99,71.69
2010-05-12,92.43,73.64
2010-05-13,94.73,80.04
2010-05-14,98.67,84.59
2010-05-17,108.45,80.74
2010-05-18,99.37,79.43
2010-05-19,99.71,88.55
2010-05-20,81.06,83.85
2010-05-21,77.37,74.38
2010-05-24,72.71,71.56
2010-05-25,69.23,64.18
2010-05-26,100.91,64.55
2010-05-27,89.52,65.26
2010-05-28,74.74,69.95
2010-05-31,93.34,72.47
2010-07-01,98.63,76.13
2010-07-02,102.97,72.96
2010-07-05,93.05,75.47
2010-07-06,88.2,83.65
2010-07-07,87.94,86.97
2010-07-08,95.31,88.79
2010-07-09,102.02,92.53
2010-07-12,99.24,95.84
2010-07-13,87.35,94.55
2010-07-14,100.2,104.7
2010-07-15,79.8,108.26
2010-07-16,92.96,107.82
2010-07-19,96.3,109.79
2010-07-20,86.73,113.58
2010-07-21,94.13,74.18
2010-07-22,102.64,79.48
2010-07-23,80.37,85.67
2010-07-26,85.4,87.96
2010-07-27,70.78,88.7
2010-07-28,94.92,91.88
2010-07-29,106.81,96.95
2010-07-30,104.52,99.03
2010-08-02,89.79,106.23
2010-08-03,84.71,115.79
2010-08-04,77.68,117.26
2010-08-05,89.95,116.0
2010-08-06,106.89,118.92
2010-08-09,107.34,128.33
2010-08-10,108.93,131.32
2010-08-11,94.37,126.39
2010-08-12,98.75,123.54
2010-08-13,87.99,130.38
2010-08-16,94.76,133.23
2010-08-17,94.75,137.26
2010-08-18,88.35,94.0
2010-08-19,93.85,97.86
2010-08-20,82.23,98.2
2010-08-23,93.03,102.59
2010-08-24,117.09,107.36
2010-08-25,95.95,104.11
2010-08-26,95.4,97.93
2010-08-27,79.0,94.99
2010-08-30,84.76,99.18
2010-08-31,83.66,92.36
2010-09-01,95.43,90.3
2010-09-02,79.12,95.87
2010-09-03,115.86,100.29
2010-09-06,121.34,109.63
2010-09-07,110.57,111.33
2010-09-08,111.37,107.97
2010-09-09,102.76,110.27
2010-09-10,115.2,113.91
2010-09-13,98.67,135.59
2010-09-14,73.21,146.21
2010-09-15,75.01,121.26
2010-09-16,98.46,124.06
2010-09-17,77.59,118.35
2010-09-20,73.03,115.08
2010-09-21,72.55,113.38
2010-09-23,86.43,114.24
2010-09-24,88.12,114.64
2010-09-27,75.93,121.58
2010-09-28,106.24,122.71
2010-09-29,79.2,129.01
2010-09-30,95.17,130.04
2010-10-01,114.65,132.16
2010-10-04,92.52,134.83
2010-10-05,95.28,133.84
2010-10-06,107.41,140.78
2010-10-07,133.0,142.52
2010-10-08,88.05,140.56
2010-10-11,88.14,138.86
2010-10-12,96.31,127.58
2010-10-13,93.59,127.43
2010-10-14,86.75,134.74
2010-10-15,104.94,133.88
2010-10-18,96.59,119.84
2010-10-19,109.89,115.84
2010-10-20,91.77,119.99
2010-10-21,105.55,120.02
2010-10-22,112.24,118.3
2010-10-25,100.02,115.84
2010-10-26,110.67,122.75
2010-10-27,92.69,129.21
2010-10-28,106.11,137.97
2010-10-29,85.31,134.66
2010-11-01,77.68,134.88
2010-11-02,83.28,130.19
2010-11-03,89.04,125.59
2010-11-04,105.43,125.52
2010-11-05,94.55,130.01
2010-11-08,87.49,126.56
2010-11-09,100.82,125.47
2010-11-10,94.16,125.91
2010-11-11,110.1,126.13
2010-11-12,103.95,121.04
2010-11-15,92.11,112.17
2010-11-16,105.32,116.95
2010-11-17,102.6,113.18
2010-11-18,81.68,106.36
2010-11-19,93.45,105.75
2010-11-22,97.11,110.84
2010-11-23,90.68,111.26
2010-11-24,106.36,111.1
2010-11-25,116.22,114.36
2010-11-26,109.12,118.59
2010-11-29,114.03,114.64
2010-11-30,118.47,121.06
2010-12-01,99.82,124.77
2010-12-02,96.05,138.5
2010-12-03,107.6,147.07
2010-12-06,105.62,155.1
2010-12-07,102.27,154.13
2010-12-08,103.35,155.67
2010-12-09,94.24,154.91
2010-12-10,87.22,152.48
2010-12-13,98.4,156.33
2010-12-14,98.66,156.98
2010-12-15,100.88,110.7
2010-12-16,88.76,109.84
2010-12-17,96.17,109.63
2010-12-20,98.75,112.34
2010-12-21,106.55,112.01
2010-12-22,108.72,111.69
2010-12-23,129.09,114.43
2010-12-24,116.87,114.95
2010-12-27,125.33,116.9
2010-12-28,112.4,116.73
2010-12-29,82.52,117.6
2010-12-30,105.87,119.04
2010-12-31,111.44,124.55
2011-01-03,92.89,128.13
2011-01-04,94.48,126.3
2011-01-05,89.9,117.69
2011-01-06,93.31,114.87
2011-01-07,88.73,113.53
2011-01-10,100.77,113.55
2011-01-11,94.88,116.19
2011-01-12,106.48,119.64
2011-01-13,93.41,122.77
2011-01-14,97.79,122.21
2011-01-17,92.67,117.19
2011-01-18,89.87,120.58
2011-01-19,79.29,103.59
2011-01-20,104.85,105.18
2011-01-21,102.45,102.93
2011-01-24,102.15,101.76
2011-01-25,101.77,104.61
2011-01-26,94.46,106.55
2011-01-27,97.22,104.83
2011-01-28,98.1,108.59
2011-02-08,94.77,109.21
2011-02-09,80.16,108.28
2011-02-10,87.92,98.57
2011-02-11,111.77,79.39
2011-02-14,101.15,78.41
2011-02-15,94.41,80.67
2011-02-16,109.77,85.54
2011-02-17,74.04,97.04
2011-02-18,92.09,101.32
2011-02-21,104.14,102.94
2011-02-22,100.77,94.95
2011-02-23,104.22,88.63
2011-02-24,81.13,85.42
2011-02-25,78.1,81.17
2011-03-01,102.1,87.44
2011-03-02,99.41,92.15
2011-03-03,98.51,97.49
2011-03-04,93.31,101.35
2011-03-07,97.75,99.18
2011-03-08,113.56,100.45
2011-03-09,92.19,102.47
2011-03-10,84.94,95.72
2011-03-11,105.83,88.09
2011-03-14,102.58,84.06
2011-03-15,115.41,68.3
2011-03-16,99.44,101.82
2011-03-17,106.8,101.28
2011-03-18,106.03,103.57
2011-03-21,97.65,106.76
2011-03-22,102.81,107.89
2011-03-23,102.55,111.22
2011-03-24,99.1,113.01
2011-03-25,100.58,116.95
2011-03-28,93.01,117.76
2011-03-29,102.1,117.62
2011-03-30,86.64,116.96
2011-03-31,81.06,116.66
2011-04-01,88.39,117.28
2011-04-06,98.01,126.66
2011-04-07,86.65,130.41
2011-04-08,84.66,131.19
2011-04-11,99.82,133.95
2011-04-12,90.96,124.62
2011-04-13,121.55,125.73
2011-04-14,89.69,129.17
2011-04-15,85.56,127.63
2011-04-18,102.21,126.72
2011-04-19,106.17,120.43
2011-04-20,84.74,117.81
2011-04-21,86.28,123.34
2011-04-22,71.19,115.02
2011-04-25,80.33,116.73
2011-04-26,82.53,116.35
2011-04-27,76.66,122.4
2011-04-28,77.1,117.97
2011-04-29,75.77,115.23
2011-05-03,85.86,113.88
2011-05-04,84.68,112.24
2011-05-05,81.55,120.07
2011-05-06,87.87,118.68
2011-05-09,91.22,122.29
2011-05-10,81.85,116.55
2011-05-11,79.2,112.52
2011-05-12,84.78,113.32
2011-05-13,91.1,114.7
2011-05-16,85.34,111.87
2011-05-17,103.46,108.45
2011-05-18,94.68,109.16
2011-05-19,93.42,117.13
2011-05-20,94.14,111.84
2011-05-23,101.61,108.89
2011-05-24,100.54,107.21
2011-05-25,104.58,105.67
2011-05-26,98.99,108.43
2011-05-27,94.86,110.37
2011-05-30,93.72,110.42
2011-05-31,88.77,124.88
2011-06-01,78.49,125.21
2011-06-02,102.56,118.62
2011-06-03,87.75,120.85
2011-06-07,93.27,119.48
2011-06-08,95.37,119.82
2011-06-09,113.25,122.65
2011-06-10,103.36,110.24
2011-06-13,121.54,97.58
2011-06-14,98.02,104.75
2011-06-15,95.47,101.79
2011-06-16,114.99,109.09
2011-06-17,108.5,108.1
2011-06-20,100.81,107.25
2011-06-21,97.5,105.48
2011-06-22,103.22,102.4
2011-06-23,94.07,101.81
2011-06-24,80.03,96.64
2011-06-27,88.71,92.78
2011-06-28,92.39,93.08
2011-06-29,81.2,97.73
2011-06-30,109.68,100.38
2011-07-01,99.92,101.69
2011-07-04,109.36,101.77
2011-07-05,89.2,99.81
2011-07-06,98.33,104.59
2011-07-07,101.2,103.62
2011-07-08,91.45,104.79
2011-07-11,94.35,101.74
2011-07-12,107.36,90.97
2011-07-13,99.44,89.31
2011-07-14,95.58,89.29
2011-07-15,95.63,94.0
2011-07-18,83.36,95.01
2011-07-19,109.4,96.4
2011-07-20,86.28,103.75
2011-07-21,94.92,103.82
2011-07-22,96.41,108.31
2011-07-25,114.33,108.74
2011-07-26,97.77,110.99
2011-07-27,82.2,111.66
2011-07-28,109.65,114.53
2011-07-29,115.59,111.77
2011-08-01,107.85,109.07
2011-08-02,91.91,104.77
2011-08-03,113.09,93.95
2011-08-04,96.64,84.15
2011-08-05,99.01,63.36
2011-08-08,96.68,53.15
2011-08-09,103.68,54.75
2011-08-10,71.94,55.72
2011-08-11,75.61,60.57
2011-08-12,86.22,62.37
2011-08-15,115.9,65.77
2011-08-16,71.17,66.39
2011-08-17,81.96,64.16
2011-08-18,86.54,84.45
2011-08-19,128.58,85.93
2011-08-22,116.33,90.65
2011-08-23,80.51,94.56
2011-08-24,94.66,93.25
2011-08-25,83.51,92.6
2011-08-26,104.57,91.46
2011-08-29,99.87,91.75
2011-08-30,100.85,90.95
2011-08-31,90.21,88.54
2011-09-01,82.54,92.81
2011-09-02,114.61,91.59
2011-09-05,102.55,86.9
2011-09-06,128.35,84.7
2011-09-07,107.05,84.99
2011-09-08,99.67,86.99
2011-09-09,94.11,84.27
2011-09-13,92.85,79.34
2011-09-14,112.59,77.32
2011-09-15,101.69,78.85
2011-09-16,103.18,88.46
2011-09-19,101.07,89.05
2011-09-20,105.55,89.95
2011-09-21,82.12,105.79
2011-09-22,93.23,107.5
2011-09-23,106.2,97.79
2011-09-26,93.93,91.62
2011-09-27,93.29,93.02
2011-09-28,107.33,95.89
2011-09-29,92.95,98.97
2011-09-30,129.2,103.81
2011-10-03,104.25,98.07
2011-10-04,113.62,97.68
2011-10-05,109.88,96.74
2011-10-06,110.57,98.01
2011-10-07,117.41,99.28
2011-10-11,132.57,105.53
2011-10-12,101.53,104.57
2011-10-13,93.96,104.31
2011-10-14,94.87,104.45
2011-10-17,91.46,104.51
2011-10-18,98.37,101.94
2011-10-19,87.26,100.41
2011-10-20,97.93,82.32
2011-10-21,92.51,82.19
2011-10-24,102.44,89.59
2011-10-25,83.38,89.06
2011-10-26,89.1,91.45
2011-10-27,85.18,92.92
2011-10-28,84.74,94.53
2011-10-31,89.53,92.03
2011-11-01,91.56,91.95
2011-11-02,115.26,91.05
2011-11-03,117.53,89.79
2011-11-04,109.96,92.03
2011-11-07,100.13,92.59
2011-11-08,88.93,93.33
2011-11-09,80.75,94.12
2011-11-10,118.22,81.8
2011-11-11,85.82,80.71
2011-11-14,84.71,87.64
2011-11-15,103.78,87.08
2011-11-16,103.2,87.53
2011-11-17,96.71,86.6
2011-11-18,110.06,84.84
2011-11-21,82.97,78.02
2011-11-22,83.94,79.98
2011-11-23,88.78,74.74
2011-11-24,97.27,71.76
2011-11-25,89.22,70.32
2011-11-28,95.13,69.84
2011-11-29,88.82,68.95
2011-11-30,88.55,68.93
2011-12-01,76.29,76.03
2011-12-02,89.63,77.24
2011-12-05,87.29,76.15
2011-12-06,100.8,72.73
2011-12-07,90.35,72.49
2011-12-08,85.82,71.72
2011-12-09,104.66,69.05
2011-12-12,93.86,69.77
2011-12-13,80.47,69.07
2011-12-14,92.75,70.37
2011-12-15,93.38,66.15
2011-12-16,96.77,65.44
2011-12-19,99.83,61.37
2011-12-20,98.09,61.78
2011-12-21,83.57,77.26
2011-12-22,71.41,75.72
2011-12-23,87.6,77.8
2011-12-26,86.19,77.64
2011-12-27,86.13,77.19
2011-12-28,94.67,79.07
2011-12-29,85.09,79.44
2011-12-30,78.77,81.63
2012-01-02,76.07,81.42
2012-01-03,84.45,86.49
2012-01-04,95.36,92.31
2012-01-05,94.19,95.07
2012-01-06,104.38,97.77
2012-01-09,92.11,98.93
2012-01-10,90.63,104.34
2012-01-11,80.06,103.86
2012-01-12,87.45,104.03
2012-01-13,81.42,103.54
2012-01-16,95.72,100.75
2012-01-17,94.4,104.09
2012-01-18,89.92,105.47
2012-01-30,94.02,108.99
2012-01-31,87.91,106.33
2012-02-01,105.7,111.46
2012-02-02,88.77,116.71
2012-02-03,101.63,117.45
2012-02-04,80.41,123.25
2012-02-06,100.71,120.23
2012-02-07,91.9,120.54
2012-02-08,79.71,127.94
2012-02-09,87.84,131.71
2012-02-10,74.82,131.42
2012-02-13,92.16,131.52
2012-02-14,88.11,125.91
2012-02-15,65.27,101.24
2012-02-16,98.38,102.21
2012-02-17,91.45,101.12
2012-02-20,94.38,101.14
2012-02-21,94.62,101.88
2012-02-22,84.8,105.13
2012-02-23,90.79,101.53
2012-02-24,80.54,102.97
2012-02-29,103.09,109.59
2012-03-01,79.29,112.1
2012-03-02,106.01,109.45
2012-03-03,84.5,108.72
2012-03-05,84.76,105.72
2012-03-06,92.39,100.55
2012-03-07,115.24,101.23
2012-03-08,85.0,105.68
2012-03-09,81.63,105.47
2012-03-12,92.72,102.36
2012-03-13,105.68,103.96
2012-03-14,91.29,109.23
2012-03-15,98.21,110.46
2012-03-16,90.26,107.81
2012-03-19,91.23,106.23
2012-03-20,86.57,102.42
2012-03-21,94.97,112.05
2012-03-22,102.51,112.04
2012-03-23,86.59,106.83
2012-03-26,101.9,104.02
2012-03-27,112.34,105.94
2012-03-28,84.83,105.66
2012-03-29,99.71,102.98
2012-03-30,118.54,100.06
2012-04-02,93.51,99.11
2012-04-03,101.6,91.58
2012-04-05,106.76,83.46
2012-04-06,99.77,86.74
2012-04-09,114.98,85.86
2012-04-10,101.43,83.85
2012-04-11,103.66,83.21
2012-04-12,93.27,82.07
2012-04-13,106.39,84.88
2012-04-16,104.54,83.38
2012-04-17,97.92,77.22
2012-04-18,98.97,111.52
2012-04-19,102.58,111.49
2012-04-20,102.89,108.44
2012-04-23,95.72,101.41
2012-04-24,112.46,105.05
2012-04-25,103.05,108.67
2012-04-26,100.42,109.68
2012-04-27,108.47,106.31
2012-04-30,103.16,103.35
2012-05-02,95.54,109.42
2012-05-03,92.3,110.18
2012-05-04,104.25,113.07
2012-05-07,105.68,100.7
2012-05-08,91.46,96.81
2012-05-09,101.7,89.97
2012-05-10,103.28,87.02
2012-05-11,96.55,84.53
2012-05-14,102.37,83.25
2012-05-15,107.04,83.69
2012-05-16,114.52,111.42
2012-05-17,106.64,111.31
2012-05-18,133.53,108.8
2012-05-21,103.32,102.69
2012-05-22,121.13,105.17
2012-05-23,116.37,105.32
2012-05-24,111.56,105.77
2012-05-25,109.13,105.26
2012-05-28,104.66,107.77
2012-05-29,90.37,117.34
2012-05-30,105.19,115.72
2012-05-31,105.22,113.1
2012-06-01,110.2,111.35
2012-06-04,122.05,98.2
2012-06-05,102.7,99.79
2012-06-06,94.4,104.63
2012-06-07,101.03,105.01
2012-06-08,91.3,104.24
2012-06-11,110.89,105.16
2012-06-12,102.68,102.59
2012-06-13,83.28,104.8
2012-06-14,96.4,104.22
2012-06-15,114.11,107.43
2012-06-18,98.9,114.49
2012-06-19,100.21,114.45
2012-06-20,77.89,101.59
2012-06-21,117.27,104.66
2012-06-22,106.63,104.65
2012-06-25,91.86,101.68
2012-06-26,99.21,97.34
2012-06-27,98.89,100.03
2012-06-28,92.85,101.25
2012-06-29,89.1,105.81
2012-07-02,119.51,108.34
2012-07-03,97.76,113.75
2012-07-04,86.59,117.37
2012-07-05,85.83,116.32
2012-07-06,94.06,112.38
2012-07-09,94.65,108.0
2012-07-10,88.46,103.26
2012-07-11,87.45,102.69
2012-07-12,86.2,90.13
2012-07-13,103.08,88.93
2012-07-16,79.99,85.74
2012-07-17,82.08,90.65
2012-07-18,88.2,98.08
2012-07-19,85.74,98.39
2012-07-20,95.04,99.8
2012-07-23,101.73,93.18
2012-07-24,115.8,93.62
2012-07-25,116.48,92.4
2012-07-26,95.56,92.66
2012-07-27,93.13,98.35
2012-07-30,82.72,100.52
2012-07-31,88.64,108.89
2012-08-01,82.4,113.64
2012-08-03,87.12,105.05
2012-08-06,86.82,106.12
2012-08-07,89.76,102.79
2012-08-08,71.61,105.01
2012-08-09,72.61,115.8
2012-08-10,86.49,115.72
2012-08-13,83.8,112.97
2012-08-14,82.23,118.1
2012-08-15,78.14,97.78
2012-08-16,94.54,97.27
2012-08-17,111.38,97.43
2012-08-20,93.31,98.13
2012-08-21,84.25,99.13
2012-08-22,100.26,99.24
2012-08-23,107.62,100.33
2012-08-24,85.57,99.13
2012-08-27,85.56,98.84
2012-08-28,77.54,94.1
2012-08-29,90.04,95.42
2012-08-30,95.95,95.68
2012-08-31,101.39,97.07
2012-09-03,86.28,97.94
2012-09-04,104.28,98.21
2012-09-05,80.72,94.77
2012-09-06,96.06,93.24
2012-09-07,94.92,94.33
2012-09-10,97.66,100.3
2012-09-11,98.28,103.32
2012-09-12,76.63,107.32
2012-09-13,94.24,105.61
2012-09-14,85.16,121.53
2012-09-17,89.8,126.02
2012-09-18,96.35,130.02
2012-09-19,72.86,111.52
2012-09-20,98.47,110.41
2012-09-21,101.04,107.82
2012-09-24,95.27,107.83
2012-09-25,90.48,106.5
2012-09-26,95.5,102.46
2012-09-27,83.41,101.89
2012-09-28,94.33,99.17
2012-10-01,90.71,100.76
2012-10-02,107.81,101.82
2012-10-03,108.15,99.93
2012-10-04,87.54,94.36
2012-10-05,93.61,94.42
2012-10-08,78.19,91.57
2012-10-09,86.58,91.47
2012-10-11,100.13,79.92
2012-10-12,100.15,74.93
2012-10-15,93.77,74.07
2012-10-16,99.92,76.15
2012-10-17,96.42,96.33
2012-10-18,91.93,94.16
2012-10-19,103.42,92.98
2012-10-22,117.89,90.81
2012-10-23,103.34,90.11
2012-10-24,108.22,89.75
2012-10-25,107.32,88.62
2012-10-26,111.87,84.58
2012-10-29,120.13,86.63
2012-10-30,116.94,88.91
2012-10-31,114.52,89.44
2012-11-01,120.26,82.05
2012-11-02,78.29,82.04
2012-11-05,100.26,81.32
2012-11-06,101.71,82.71
2012-11-07,97.62,84.98
2012-11-08,104.48,84.91
2012-11-09,105.55,88.3
2012-11-12,92.28,88.14
2012-11-13,106.41,81.9
2012-11-14,95.77,82.0
2012-11-15,98.04,80.17
2012-11-16,87.41,80.52
2012-11-19,105.5,79.82
2012-11-20,94.4,81.9
2012-11-21,114.62,103.76
2012-11-22,101.08,104.73
2012-11-23,82.67,109.01
2012-11-26,86.83,110.8
2012-11-27,92.41,112.96
2012-11-28,93.13,113.44
2012-11-29,84.25,121.16
2012-11-30,93.18,125.4
2012-12-03,94.44,125.67
2012-12-04,99.56,125.36
2012-12-05,83.49,127.92
2012-12-06,86.12,128.03
2012-12-07,98.06,129.99
2012-12-10,103.83,125.59
2012-12-11,99.37,125.56
2012-12-12,96.12,133.17
2012-12-13,87.25,135.7
2012-12-14,87.9,129.21
2012-12-17,93.04,120.5
2012-12-18,92.44,119.34
2012-12-19,89.68,106.31
2012-12-20,94.85,100.06
2012-12-21,124.86,96.17
2012-12-22,106.14,96.86
2012-12-24,105.02,98.05
2012-12-25,89.91,104.67
2012-12-26,88.27,102.04
2012-12-27,96.48,100.64
2012-12-28,78.99,101.96
2013-01-02,86.09,108.43
2013-01-03,94.19,113.14
2013-01-04,91.26,110.68
2013-01-07,97.77,107.12
2013-01-08,100.9,102.37
2013-01-09,97.82,107.4
2013-01-10,85.48,112.24
2013-01-11,84.04,112.0
2013-01-14,86.82,112.49
2013-01-15,90.42,106.82
2013-01-16,108.17,102.75
2013-01-17,102.72,95.34
2013-01-18,101.42,98.26
2013-01-21,103.16,98.93
2013-01-22,97.15,104.8
2013-01-23,93.99,103.42
2013-01-24,96.22,98.18
2013-01-25,94.96,93.69
2013-01-28,96.33,99.88
2013-01-29,82.71,109.21
2013-01-30,78.92,113.01
2013-01-31,103.94,107.24
2013-02-01,84.7,107.16
2013-02-04,84.85,109.03
2013-02-05,85.28,103.32
2013-02-06,81.71,105.59
2013-02-18,86.14,110.49
2013-02-19,87.12,113.57
2013-02-20,74.94,109.91
2013-02-21,113.3,110.49
2013-02-22,114.73,111.38
2013-02-23,99.79,111.67
2013-02-25,97.36,108.48
2013-02-26,101.02,105.74
2013-02-27,111.11,114.78
2013-03-01,115.46,116.54
2013-03-04,100.67,109.88
2013-03-05,105.23,111.89
2013-03-06,90.61,108.66
2013-03-07,105.09,107.22
2013-03-08,98.11,114.64
2013-03-11,97.7,117.87
2013-03-12,84.81,111.32
2013-03-13,90.2,110.0
2013-03-14,98.2,104.94
2013-03-15,90.47,101.72
2013-03-18,110.44,91.03
2013-03-19,108.77,92.66
2013-03-20,119.01,90.87
2013-03-21,94.94,95.72
2013-03-22,117.54,97.9
2013-03-25,122.53,105.0
2013-03-26,130.21,111.64
2013-03-27,101.29,105.98
2013-03-28,117.15,107.23
2013-03-29,121.73,117.66
2013-04-01,105.02,116.27
2013-04-02,104.55,114.85
2013-04-03,94.8,109.95
2013-04-08,113.33,92.39
2013-04-09,100.77,89.41
2013-04-10,105.88,93.19
2013-04-11,110.36,104.35
2013-04-12,115.79,103.42
2013-04-15,110.56,99.93
2013-04-16,117.66,100.5
2013-04-17,95.75,102.96
2013-04-18,114.68,112.63
2013-04-19,98.56,125.3
2013-04-22,94.26,125.14
2013-04-23,104.51,124.87
2013-04-24,77.83,120.75
2013-04-25,111.66,119.67
2013-04-26,84.94,124.57
